Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 13.00, 0.00, 39.00, 797.00, 0.00, 0.00,  0,  1
2,"Node 2", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
3,"Node 3", 10.00, 0.00, 42.00, 2577.00, 0.00, 0.00,  0,  1
4,"Node 4", 5.00, 0.00, 47.00, 2056.00, 0.00, 0.00,  0,  1
5,"Node 5", 8.00, 0.00, 44.00, 247.00, 0.00, 0.00,  0,  1
6,"Node 6", 11.00, 0.00, 41.00, 17.00, 0.00, 0.00,  0,  1
7,"Node 7", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
8,"Node 8", 24.00, 0.00, 28.00, 137.00, 0.00, 0.00,  0,  1
9,"Node 9", 5.00, 0.00, 47.00, 2.00, 0.00, 0.00,  0,  1
10,"Node 10", 4.00, 0.00, 48.00, 293.00, 0.00, 0.00,  0,  1
11,"Node 11", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
12,"Node 12", 6.00, 0.00, 46.00, 674.00, 0.00, 0.00,  0,  1
13,"Node 13", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  2
14,"Node 14", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
15,"Node 15", 6.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
18,"Node 18", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
19,"Node 19", 3.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  2
20,"Node 20", 5.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 19.00, 0.00, 33.00, 5.00, 0.00, 0.00,  0,  2
22,"Node 22", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
23,"Node 23", 0.00, 0.00, 0.00, 5.00, 0.00, 0.00,  0,  0
24,"Node 24", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 4.00, 0.00, 48.00, 3.00, 0.00, 0.00,  0,  1
26,"Node 26", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 7.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 4.00, 0.00, 48.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
32,"Node 32", 1.00, 0.00, 51.00, 0.00, 0.00, 0.00,  0,  1
33,"Node 33", 2.00, 0.00, 50.00, 0.00, 0.00, 0.00,  0,  1
