Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 203.00, 0.00, 5.00, 0.00, 0.00,  2
2,"Node 2", 201.00, 0.00, 7.00, 0.00, 0.00,  2
3,"Node 3", 188.00, 0.00, 19.00, 1.00, 0.00,  2
4,"Node 4", 0.00, 0.00, 0.00, 0.00, 0.00,  0
5,"Node 5", 197.00, 0.00, 11.00, 0.00, 0.00,  2
6,"Node 6", 205.00, 0.00, 3.00, 0.00, 0.00,  2
7,"Node 7", 197.00, 0.00, 11.00, 0.00, 0.00,  2
8,"Node 8", 198.00, 0.00, 10.00, 0.00, 0.00,  2
9,"Node 9", 198.00, 0.00, 10.00, 0.00, 0.00,  2
10,"Node 10", 202.00, 0.00, 6.00, 0.00, 0.00,  2
11,"Node 11", 190.00, 0.00, 18.00, 0.00, 0.00,  2
12,"Node 12", 201.00, 0.00, 6.00, 1.00, 0.00,  2
13,"Node 13", 189.00, 0.00, 19.00, 0.00, 0.00,  2
14,"Node 14", 191.00, 0.00, 17.00, 0.00, 0.00,  1
15,"Node 15", 191.00, 0.00, 17.00, 0.00, 0.00,  2
16,"Node 16", 198.00, 0.00, 10.00, 0.00, 0.00,  2
17,"Node 17", 196.00, 2.00, 10.00, 0.00, 0.00,  1
18,"Node 18", 202.00, 0.00, 6.00, 0.00, 0.00,  2
19,"Node 19", 185.00, 0.00, 22.00, 1.00, 0.00,  2
20,"Node 20", 194.00, 0.00, 14.00, 0.00, 0.00,  1
21,"Node 21", 196.00, 0.00, 12.00, 0.00, 0.00,  2
22,"Node 22", 204.00, 0.00, 4.00, 0.00, 0.00,  2
23,"Node 23", 195.00, 0.00, 13.00, 0.00, 0.00,  2
24,"Node 24", 197.00, 0.00, 10.00, 1.00, 0.00,  2
25,"Node 25", 193.00, 4.00, 11.00, 0.00, 0.00,  2
26,"Node 26", 195.00, 0.00, 13.00, 0.00, 0.00,  2
27,"Node 27", 203.00, 0.00, 5.00, 0.00, 0.00,  2
28,"Node 28", 203.00, 0.00, 5.00, 0.00, 0.00,  2
29,"Node 29", 195.00, 0.00, 13.00, 0.00, 0.00,  1
30,"Node 30", 195.00, 0.00, 13.00, 0.00, 0.00,  2
31,"Node 31", 187.00, 6.00, 15.00, 0.00, 0.00,  1
32,"Node 32", 189.00, 4.00, 15.00, 0.00, 0.00,  2
33,"Node 33", 188.00, 0.00, 20.00, 0.00, 0.00,  1
34,"Node 34", 198.00, 0.00, 10.00, 0.00, 0.00,  2
35,"Node 35", 167.00, 13.00, 28.00, 0.00, 0.00,  1
36,"Node 36", 184.00, 0.00, 24.00, 0.00, 0.00,  2
37,"Node 37", 196.00, 0.00, 12.00, 0.00, 0.00,  2
38,"Node 38", 184.00, 9.00, 15.00, 0.00, 0.00,  2
39,"Node 39", 198.00, 0.00, 9.00, 1.00, 0.00,  1
40,"Node 40", 190.00, 0.00, 18.00, 0.00, 0.00,  1
41,"Node 41", 202.00, 0.00, 6.00, 0.00, 0.00,  2
42,"Node 42", 200.00, 0.00, 8.00, 0.00, 0.00,  2
43,"Node 43", 183.00, 13.00, 12.00, 0.00, 0.00,  2
44,"Node 44", 194.00, 6.00, 7.00, 1.00, 0.00,  2
45,"Node 45", 192.00, 3.00, 13.00, 0.00, 0.00,  1
46,"Node 46", 196.00, 0.00, 12.00, 0.00, 0.00,  1
47,"Node 47", 199.00, 0.00, 9.00, 0.00, 0.00,  2
48,"Node 48", 184.00, 3.00, 21.00, 0.00, 0.00,  1
49,"Node 49", 198.00, 0.00, 10.00, 0.00, 0.00,  2
50,"Node 50", 189.00, 7.00, 12.00, 0.00, 0.00,  2
51,"Node 51", 201.00, 3.00, 4.00, 0.00, 0.00,  2
52,"Node 52", 198.00, 4.00, 6.00, 0.00, 0.00,  2
53,"Node 53", 187.00, 3.00, 18.00, 0.00, 0.00,  2
54,"Node 54", 175.00, 13.00, 20.00, 0.00, 0.00,  1
55,"Node 55", 179.00, 6.00, 23.00, 0.00, 0.00,  2
56,"Node 56", 190.00, 7.00, 11.00, 0.00, 0.00,  2
57,"Node 57", 181.00, 6.00, 21.00, 0.00, 0.00,  2
58,"Node 58", 141.00, 36.00, 31.00, 0.00, 0.00,  1
59,"Node 59", 164.00, 20.00, 24.00, 0.00, 0.00,  2
60,"Node 60", 187.00, 0.00, 21.00, 0.00, 0.00,  1
61,"Node 61", 184.00, 0.00, 24.00, 0.00, 0.00,  2
62,"Node 62", 188.00, 0.00, 20.00, 0.00, 0.00,  2
63,"Node 63", 197.00, 0.00, 11.00, 0.00, 0.00,  1
64,"Node 64", 191.00, 0.00, 17.00, 0.00, 0.00,  1
65,"Node 65", 178.00, 7.00, 23.00, 0.00, 0.00,  2
66,"Node 66", 193.00, 0.00, 15.00, 0.00, 0.00,  2
67,"Node 67", 139.00, 50.00, 19.00, 0.00, 0.00,  2
68,"Node 68", 185.00, 0.00, 23.00, 0.00, 0.00,  2
69,"Node 69", 171.00, 2.00, 35.00, 0.00, 0.00,  2
70,"Node 70", 0.00, 0.00, 0.00, 0.00, 0.00,  0
