Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 0.00, 0.00, 0.00, 0.00, 0.00,  0
2,"Node 2", 197.00, 0.00, 11.00, 0.00, 0.00,  2
3,"Node 3", 199.00, 0.00, 9.00, 0.00, 0.00,  2
4,"Node 4", 139.00, 0.00, 69.00, 0.00, 0.00,  1
5,"Node 5", 189.00, 0.00, 19.00, 0.00, 0.00,  2
6,"Node 6", 198.00, 0.00, 10.00, 0.00, 0.00,  2
7,"Node 7", 0.00, 0.00, 0.00, 0.00, 0.00,  0
8,"Node 8", 187.00, 0.00, 21.00, 0.00, 0.00,  2
9,"Node 9", 191.00, 0.00, 17.00, 0.00, 0.00,  2
10,"Node 10", 196.00, 0.00, 12.00, 0.00, 0.00,  2
11,"Node 11", 154.00, 0.00, 54.00, 0.00, 0.00,  1
12,"Node 12", 0.00, 0.00, 0.00, 0.00, 0.00,  0
13,"Node 13", 196.00, 0.00, 12.00, 0.00, 0.00,  2
14,"Node 14", 197.00, 0.00, 11.00, 0.00, 0.00,  2
15,"Node 15", 193.00, 0.00, 15.00, 0.00, 0.00,  2
16,"Node 16", 190.00, 0.00, 18.00, 0.00, 0.00,  2
17,"Node 17", 160.00, 13.00, 35.00, 0.00, 0.00,  1
18,"Node 18", 194.00, 0.00, 14.00, 0.00, 0.00,  1
19,"Node 19", 167.00, 0.00, 41.00, 0.00, 0.00,  2
20,"Node 20", 191.00, 0.00, 17.00, 0.00, 0.00,  1
21,"Node 21", 195.00, 0.00, 13.00, 0.00, 0.00,  1
22,"Node 22", 172.00, 0.00, 36.00, 0.00, 0.00,  1
23,"Node 23", 180.00, 2.00, 26.00, 0.00, 0.00,  1
24,"Node 24", 194.00, 0.00, 14.00, 0.00, 0.00,  2
25,"Node 25", 187.00, 4.00, 17.00, 0.00, 0.00,  2
26,"Node 26", 187.00, 0.00, 21.00, 0.00, 0.00,  2
27,"Node 27", 197.00, 0.00, 11.00, 0.00, 0.00,  2
28,"Node 28", 164.00, 0.00, 44.00, 0.00, 0.00,  1
29,"Node 29", 189.00, 0.00, 19.00, 0.00, 0.00,  2
30,"Node 30", 194.00, 0.00, 14.00, 0.00, 0.00,  2
31,"Node 31", 182.00, 7.00, 19.00, 0.00, 0.00,  2
32,"Node 32", 185.00, 1.00, 22.00, 0.00, 0.00,  2
33,"Node 33", 191.00, 0.00, 17.00, 0.00, 0.00,  2
34,"Node 34", 193.00, 0.00, 15.00, 0.00, 0.00,  2
35,"Node 35", 169.00, 7.00, 32.00, 0.00, 0.00,  1
36,"Node 36", 105.00, 0.00, 103.00, 0.00, 0.00,  2
37,"Node 37", 190.00, 0.00, 18.00, 0.00, 0.00,  2
38,"Node 38", 180.00, 10.00, 18.00, 0.00, 0.00,  2
39,"Node 39", 195.00, 0.00, 13.00, 0.00, 0.00,  2
40,"Node 40", 161.00, 0.00, 47.00, 0.00, 0.00,  2
41,"Node 41", 190.00, 0.00, 18.00, 0.00, 0.00,  2
42,"Node 42", 186.00, 0.00, 22.00, 0.00, 0.00,  2
43,"Node 43", 175.00, 14.00, 19.00, 0.00, 0.00,  2
44,"Node 44", 189.00, 6.00, 13.00, 0.00, 0.00,  2
45,"Node 45", 168.00, 9.00, 31.00, 0.00, 0.00,  2
46,"Node 46", 194.00, 0.00, 14.00, 0.00, 0.00,  2
47,"Node 47", 185.00, 0.00, 23.00, 0.00, 0.00,  2
48,"Node 48", 165.00, 3.00, 40.00, 0.00, 0.00,  2
49,"Node 49", 180.00, 0.00, 28.00, 0.00, 0.00,  2
50,"Node 50", 181.00, 10.00, 17.00, 0.00, 0.00,  2
51,"Node 51", 189.00, 1.00, 18.00, 0.00, 0.00,  2
52,"Node 52", 195.00, 0.00, 13.00, 0.00, 0.00,  2
53,"Node 53", 177.00, 0.00, 31.00, 0.00, 0.00,  1
54,"Node 54", 132.00, 7.00, 69.00, 0.00, 0.00,  2
55,"Node 55", 170.00, 6.00, 32.00, 0.00, 0.00,  1
56,"Node 56", 170.00, 11.00, 27.00, 0.00, 0.00,  2
57,"Node 57", 175.00, 6.00, 27.00, 0.00, 0.00,  2
58,"Node 58", 152.00, 29.00, 27.00, 0.00, 0.00,  2
59,"Node 59", 128.00, 28.00, 52.00, 0.00, 0.00,  1
