Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 40.00, 7.00, 5.00, 0.00, 0.00,  2
2,"Node 2", 35.00, 16.00, 1.00, 0.00, 0.00,  2
3,"Node 3", 35.00, 17.00, 0.00, 0.00, 0.00,  2
4,"Node 4", 34.00, 17.00, 1.00, 0.00, 0.00,  2
5,"Node 5", 19.00, 32.00, 1.00, 0.00, 0.00,  2
6,"Node 6", 29.00, 22.00, 1.00, 0.00, 0.00,  2
7,"Node 7", 0.00, 0.00, 0.00, 0.00, 0.00,  0
8,"Node 8", 27.00, 24.00, 1.00, 0.00, 0.00,  2
9,"Node 9", 21.00, 30.00, 1.00, 0.00, 0.00,  2
10,"Node 10", 18.00, 33.00, 1.00, 0.00, 0.00,  2
11,"Node 11", 13.00, 39.00, 0.00, 0.00, 0.00,  2
12,"Node 12", 19.00, 32.00, 1.00, 0.00, 0.00,  2
13,"Node 13", 11.00, 41.00, 0.00, 0.00, 0.00,  1
14,"Node 14", 21.00, 28.00, 3.00, 0.00, 0.00,  1
15,"Node 15", 7.00, 42.00, 3.00, 0.00, 0.00,  1
16,"Node 16", 21.00, 27.00, 4.00, 0.00, 0.00,  1
17,"Node 17", 7.00, 45.00, 0.00, 0.00, 0.00,  2
18,"Node 18", 22.00, 30.00, 0.00, 0.00, 0.00,  2
19,"Node 19", 14.00, 37.00, 1.00, 0.00, 0.00,  1
20,"Node 20", 9.00, 43.00, 0.00, 0.00, 0.00,  1
21,"Node 21", 20.00, 30.00, 2.00, 0.00, 0.00,  2
22,"Node 22", 19.00, 31.00, 2.00, 0.00, 0.00,  1
23,"Node 23", 23.00, 28.00, 1.00, 0.00, 0.00,  2
24,"Node 24", 18.00, 33.00, 1.00, 0.00, 0.00,  2
25,"Node 25", 15.00, 37.00, 0.00, 0.00, 0.00,  2
26,"Node 26", 25.00, 26.00, 1.00, 0.00, 0.00,  2
27,"Node 27", 15.00, 36.00, 1.00, 0.00, 0.00,  2
28,"Node 28", 16.00, 32.00, 4.00, 0.00, 0.00,  2
29,"Node 29", 17.00, 33.00, 2.00, 0.00, 0.00,  2
30,"Node 30", 19.00, 33.00, 0.00, 0.00, 0.00,  2
31,"Node 31", 9.00, 43.00, 0.00, 0.00, 0.00,  1
32,"Node 32", 16.00, 36.00, 0.00, 0.00, 0.00,  2
33,"Node 33", 8.00, 44.00, 0.00, 0.00, 0.00,  2
34,"Node 34", 17.00, 34.00, 1.00, 0.00, 0.00,  2
35,"Node 35", 13.00, 39.00, 0.00, 0.00, 0.00,  2
36,"Node 36", 8.00, 44.00, 0.00, 0.00, 0.00,  2
37,"Node 37", 16.00, 33.00, 3.00, 0.00, 0.00,  1
38,"Node 38", 8.00, 44.00, 0.00, 0.00, 0.00,  2
39,"Node 39", 11.00, 41.00, 0.00, 0.00, 0.00,  1
40,"Node 40", 13.00, 38.00, 1.00, 0.00, 0.00,  2
41,"Node 41", 9.00, 42.00, 1.00, 0.00, 0.00,  2
42,"Node 42", 22.00, 26.00, 4.00, 0.00, 0.00,  2
43,"Node 43", 0.00, 0.00, 0.00, 0.00, 0.00,  0
44,"Node 44", 12.00, 40.00, 0.00, 0.00, 0.00,  2
45,"Node 45", 8.00, 42.00, 2.00, 0.00, 0.00,  2
46,"Node 46", 23.00, 29.00, 0.00, 0.00, 0.00,  2
47,"Node 47", 13.00, 38.00, 1.00, 0.00, 0.00,  2
48,"Node 48", 12.00, 40.00, 0.00, 0.00, 0.00,  2
49,"Node 49", 14.00, 37.00, 1.00, 0.00, 0.00,  1
50,"Node 50", 4.00, 48.00, 0.00, 0.00, 0.00,  2
51,"Node 51", 9.00, 43.00, 0.00, 0.00, 0.00,  2
52,"Node 52", 15.00, 37.00, 0.00, 0.00, 0.00,  2
53,"Node 53", 6.00, 46.00, 0.00, 0.00, 0.00,  2
54,"Node 54", 3.00, 49.00, 0.00, 0.00, 0.00,  1
55,"Node 55", 8.00, 44.00, 0.00, 0.00, 0.00,  2
56,"Node 56", 2.00, 50.00, 0.00, 0.00, 0.00,  2
57,"Node 57", 0.00, 0.00, 0.00, 0.00, 0.00,  0
58,"Node 58", 7.00, 45.00, 0.00, 0.00, 0.00,  2
59,"Node 59", 0.00, 0.00, 0.00, 0.00, 0.00,  0
60,"Node 60", 17.00, 35.00, 0.00, 0.00, 0.00,  2
61,"Node 61", 16.00, 36.00, 0.00, 0.00, 0.00,  2
62,"Node 62", 16.00, 35.00, 1.00, 0.00, 0.00,  1
63,"Node 63", 13.00, 39.00, 0.00, 0.00, 0.00,  2
