Source,Target,Label,Type
16,21,"Edge 16 to 21","Undirected"
16,29,"Edge 16 to 29","Undirected"
16,38,"Edge 16 to 38","Undirected"
16,70,"Edge 16 to 70","Undirected"
16,76,"Edge 16 to 76","Undirected"
16,78,"Edge 16 to 78","Undirected"
16,82,"Edge 16 to 82","Undirected"
16,93,"Edge 16 to 93","Undirected"
16,95,"Edge 16 to 95","Undirected"
17,2,"Edge 17 to 2","Undirected"
17,5,"Edge 17 to 5","Undirected"
17,25,"Edge 17 to 25","Undirected"
17,44,"Edge 17 to 44","Undirected"
17,71,"Edge 17 to 71","Undirected"
17,80,"Edge 17 to 80","Undirected"
17,89,"Edge 17 to 89","Undirected"
18,1,"Edge 18 to 1","Undirected"
18,7,"Edge 18 to 7","Undirected"
18,49,"Edge 18 to 49","Undirected"
18,57,"Edge 18 to 57","Undirected"
18,58,"Edge 18 to 58","Undirected"
18,67,"Edge 18 to 67","Undirected"
19,2,"Edge 19 to 2","Undirected"
19,8,"Edge 19 to 8","Undirected"
20,1,"Edge 20 to 1","Undirected"
20,14,"Edge 20 to 14","Undirected"
20,31,"Edge 20 to 31","Undirected"
20,42,"Edge 20 to 42","Undirected"
20,60,"Edge 20 to 60","Undirected"
20,75,"Edge 20 to 75","Undirected"
20,86,"Edge 20 to 86","Undirected"
20,97,"Edge 20 to 97","Undirected"
21,8,"Edge 21 to 8","Undirected"
21,16,"Edge 21 to 16","Undirected"
21,42,"Edge 21 to 42","Undirected"
21,44,"Edge 21 to 44","Undirected"
21,46,"Edge 21 to 46","Undirected"
21,76,"Edge 21 to 76","Undirected"
22,4,"Edge 22 to 4","Undirected"
22,11,"Edge 22 to 11","Undirected"
22,35,"Edge 22 to 35","Undirected"
22,37,"Edge 22 to 37","Undirected"
22,92,"Edge 22 to 92","Undirected"
23,4,"Edge 23 to 4","Undirected"
23,7,"Edge 23 to 7","Undirected"
24,1,"Edge 24 to 1","Undirected"
24,2,"Edge 24 to 2","Undirected"
24,36,"Edge 24 to 36","Undirected"
24,90,"Edge 24 to 90","Undirected"
25,1,"Edge 25 to 1","Undirected"
25,17,"Edge 25 to 17","Undirected"
25,74,"Edge 25 to 74","Undirected"
26,5,"Edge 26 to 5","Undirected"
26,11,"Edge 26 to 11","Undirected"
26,59,"Edge 26 to 59","Undirected"
27,1,"Edge 27 to 1","Undirected"
27,4,"Edge 27 to 4","Undirected"
28,1,"Edge 28 to 1","Undirected"
28,13,"Edge 28 to 13","Undirected"
28,40,"Edge 28 to 40","Undirected"
28,63,"Edge 28 to 63","Undirected"
29,8,"Edge 29 to 8","Undirected"
29,16,"Edge 29 to 16","Undirected"
29,46,"Edge 29 to 46","Undirected"
29,58,"Edge 29 to 58","Undirected"
30,1,"Edge 30 to 1","Undirected"
30,14,"Edge 30 to 14","Undirected"
31,5,"Edge 31 to 5","Undirected"
31,20,"Edge 31 to 20","Undirected"
32,1,"Edge 32 to 1","Undirected"
32,2,"Edge 32 to 2","Undirected"
33,1,"Edge 33 to 1","Undirected"
33,13,"Edge 33 to 13","Undirected"
33,51,"Edge 33 to 51","Undirected"
33,73,"Edge 33 to 73","Undirected"
34,2,"Edge 34 to 2","Undirected"
34,3,"Edge 34 to 3","Undirected"
34,52,"Edge 34 to 52","Undirected"
34,64,"Edge 34 to 64","Undirected"
34,85,"Edge 34 to 85","Undirected"
34,95,"Edge 34 to 95","Undirected"
35,8,"Edge 35 to 8","Undirected"
35,22,"Edge 35 to 22","Undirected"
35,72,"Edge 35 to 72","Undirected"
35,100,"Edge 35 to 100","Undirected"
36,4,"Edge 36 to 4","Undirected"
36,24,"Edge 36 to 24","Undirected"
37,2,"Edge 37 to 2","Undirected"
37,22,"Edge 37 to 22","Undirected"
37,72,"Edge 37 to 72","Undirected"
37,81,"Edge 37 to 81","Undirected"
38,14,"Edge 38 to 14","Undirected"
38,16,"Edge 38 to 16","Undirected"
39,2,"Edge 39 to 2","Undirected"
39,8,"Edge 39 to 8","Undirected"
40,2,"Edge 40 to 2","Undirected"
40,28,"Edge 40 to 28","Undirected"
40,47,"Edge 40 to 47","Undirected"
40,60,"Edge 40 to 60","Undirected"
41,4,"Edge 41 to 4","Undirected"
41,14,"Edge 41 to 14","Undirected"
41,83,"Edge 41 to 83","Undirected"
42,20,"Edge 42 to 20","Undirected"
42,21,"Edge 42 to 21","Undirected"
43,2,"Edge 43 to 2","Undirected"
43,4,"Edge 43 to 4","Undirected"
44,17,"Edge 44 to 17","Undirected"
44,21,"Edge 44 to 21","Undirected"
44,62,"Edge 44 to 62","Undirected"
45,2,"Edge 45 to 2","Undirected"
45,6,"Edge 45 to 6","Undirected"
45,99,"Edge 45 to 99","Undirected"
46,21,"Edge 46 to 21","Undirected"
46,29,"Edge 46 to 29","Undirected"
47,10,"Edge 47 to 10","Undirected"
47,40,"Edge 47 to 40","Undirected"
47,61,"Edge 47 to 61","Undirected"
47,66,"Edge 47 to 66","Undirected"
48,1,"Edge 48 to 1","Undirected"
48,4,"Edge 48 to 4","Undirected"
48,84,"Edge 48 to 84","Undirected"
49,1,"Edge 49 to 1","Undirected"
49,18,"Edge 49 to 18","Undirected"
50,2,"Edge 50 to 2","Undirected"
50,4,"Edge 50 to 4","Undirected"
50,63,"Edge 50 to 63","Undirected"
51,1,"Edge 51 to 1","Undirected"
51,33,"Edge 51 to 33","Undirected"
52,4,"Edge 52 to 4","Undirected"
52,34,"Edge 52 to 34","Undirected"
53,8,"Edge 53 to 8","Undirected"
53,15,"Edge 53 to 15","Undirected"
54,5,"Edge 54 to 5","Undirected"
54,8,"Edge 54 to 8","Undirected"
55,1,"Edge 55 to 1","Undirected"
55,2,"Edge 55 to 2","Undirected"
56,6,"Edge 56 to 6","Undirected"
56,14,"Edge 56 to 14","Undirected"
56,61,"Edge 56 to 61","Undirected"
56,94,"Edge 56 to 94","Undirected"
57,6,"Edge 57 to 6","Undirected"
57,18,"Edge 57 to 18","Undirected"
57,70,"Edge 57 to 70","Undirected"
58,18,"Edge 58 to 18","Undirected"
58,29,"Edge 58 to 29","Undirected"
59,14,"Edge 59 to 14","Undirected"
59,26,"Edge 59 to 26","Undirected"
60,20,"Edge 60 to 20","Undirected"
60,40,"Edge 60 to 40","Undirected"
61,47,"Edge 61 to 47","Undirected"
61,56,"Edge 61 to 56","Undirected"
62,14,"Edge 62 to 14","Undirected"
62,44,"Edge 62 to 44","Undirected"
62,64,"Edge 62 to 64","Undirected"
63,28,"Edge 63 to 28","Undirected"
63,50,"Edge 63 to 50","Undirected"
64,34,"Edge 64 to 34","Undirected"
64,62,"Edge 64 to 62","Undirected"
64,66,"Edge 64 to 66","Undirected"
65,8,"Edge 65 to 8","Undirected"
65,10,"Edge 65 to 10","Undirected"
66,47,"Edge 66 to 47","Undirected"
66,64,"Edge 66 to 64","Undirected"
66,81,"Edge 66 to 81","Undirected"
67,4,"Edge 67 to 4","Undirected"
67,18,"Edge 67 to 18","Undirected"
68,2,"Edge 68 to 2","Undirected"
68,5,"Edge 68 to 5","Undirected"
69,3,"Edge 69 to 3","Undirected"
69,5,"Edge 69 to 5","Undirected"
70,16,"Edge 70 to 16","Undirected"
70,57,"Edge 70 to 57","Undirected"
71,11,"Edge 71 to 11","Undirected"
71,17,"Edge 71 to 17","Undirected"
72,35,"Edge 72 to 35","Undirected"
72,37,"Edge 72 to 37","Undirected"
72,84,"Edge 72 to 84","Undirected"
72,91,"Edge 72 to 91","Undirected"
73,2,"Edge 73 to 2","Undirected"
73,33,"Edge 73 to 33","Undirected"
73,97,"Edge 73 to 97","Undirected"
74,5,"Edge 74 to 5","Undirected"
74,25,"Edge 74 to 25","Undirected"
75,5,"Edge 75 to 5","Undirected"
75,20,"Edge 75 to 20","Undirected"
76,16,"Edge 76 to 16","Undirected"
76,21,"Edge 76 to 21","Undirected"
77,5,"Edge 77 to 5","Undirected"
77,7,"Edge 77 to 7","Undirected"
78,2,"Edge 78 to 2","Undirected"
78,16,"Edge 78 to 16","Undirected"
79,3,"Edge 79 to 3","Undirected"
79,8,"Edge 79 to 8","Undirected"
79,94,"Edge 79 to 94","Undirected"
80,2,"Edge 80 to 2","Undirected"
80,17,"Edge 80 to 17","Undirected"
81,37,"Edge 81 to 37","Undirected"
81,66,"Edge 81 to 66","Undirected"
82,1,"Edge 82 to 1","Undirected"
82,16,"Edge 82 to 16","Undirected"
83,9,"Edge 83 to 9","Undirected"
83,41,"Edge 83 to 41","Undirected"
84,48,"Edge 84 to 48","Undirected"
84,72,"Edge 84 to 72","Undirected"
85,4,"Edge 85 to 4","Undirected"
85,34,"Edge 85 to 34","Undirected"
86,14,"Edge 86 to 14","Undirected"
86,20,"Edge 86 to 20","Undirected"
87,5,"Edge 87 to 5","Undirected"
87,6,"Edge 87 to 6","Undirected"
88,2,"Edge 88 to 2","Undirected"
88,4,"Edge 88 to 4","Undirected"
88,98,"Edge 88 to 98","Undirected"
89,14,"Edge 89 to 14","Undirected"
89,17,"Edge 89 to 17","Undirected"
90,4,"Edge 90 to 4","Undirected"
90,24,"Edge 90 to 24","Undirected"
91,12,"Edge 91 to 12","Undirected"
91,72,"Edge 91 to 72","Undirected"
92,3,"Edge 92 to 3","Undirected"
92,22,"Edge 92 to 22","Undirected"
93,10,"Edge 93 to 10","Undirected"
93,16,"Edge 93 to 16","Undirected"
94,56,"Edge 94 to 56","Undirected"
94,79,"Edge 94 to 79","Undirected"
95,16,"Edge 95 to 16","Undirected"
95,34,"Edge 95 to 34","Undirected"
96,3,"Edge 96 to 3","Undirected"
96,7,"Edge 96 to 7","Undirected"
97,20,"Edge 97 to 20","Undirected"
97,73,"Edge 97 to 73","Undirected"
98,2,"Edge 98 to 2","Undirected"
98,88,"Edge 98 to 88","Undirected"
99,12,"Edge 99 to 12","Undirected"
99,45,"Edge 99 to 45","Undirected"
100,1,"Edge 100 to 1","Undirected"
100,35,"Edge 100 to 35","Undirected"
