Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 195.00, 0.00, 12.00, 1.00, 0.00,  0,  2
2,"Node 2", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  2
3,"Node 3", 141.00, 0.00, 66.00, 1.00, 0.00,  0,  1
4,"Node 4", 195.00, 0.00, 12.00, 1.00, 0.00,  0,  2
5,"Node 5", 194.00, 0.00, 14.00, 0.00, 0.00,  0,  2
6,"Node 6", 144.00, 0.00, 64.00, 0.00, 0.00,  0,  1
7,"Node 7", 179.00, 0.00, 29.00, 0.00, 0.00,  0,  1
8,"Node 8", 195.00, 0.00, 13.00, 0.00, 0.00,  0,  2
9,"Node 9", 151.00, 0.00, 57.00, 0.00, 0.00,  0,  1
10,"Node 10", 199.00, 0.00, 9.00, 0.00, 0.00,  0,  2
11,"Node 11", 175.00, 0.00, 32.00, 1.00, 0.00,  0,  1
12,"Node 12", 196.00, 0.00, 12.00, 0.00, 0.00,  0,  2
13,"Node 13", 172.00, 0.00, 36.00, 0.00, 0.00,  0,  2
14,"Node 14", 194.00, 0.00, 14.00, 0.00, 0.00,  0,  2
15,"Node 15", 179.00, 0.00, 28.00, 1.00, 0.00,  0,  1
16,"Node 16", 192.00, 0.00, 15.00, 1.00, 0.00,  0,  2
17,"Node 17", 184.00, 0.00, 24.00, 0.00, 0.00,  0,  2
18,"Node 18", 199.00, 0.00, 9.00, 0.00, 0.00,  0,  2
19,"Node 19", 197.00, 0.00, 11.00, 0.00, 0.00,  0,  2
20,"Node 20", 180.00, 0.00, 28.00, 0.00, 0.00,  0,  1
21,"Node 21", 192.00, 0.00, 15.00, 1.00, 0.00,  0,  2
22,"Node 22", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  2
23,"Node 23", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
24,"Node 24", 194.00, 0.00, 14.00, 0.00, 0.00,  0,  2
25,"Node 25", 185.00, 0.00, 23.00, 0.00, 0.00,  0,  2
26,"Node 26", 166.00, 0.00, 40.00, 2.00, 0.00,  0,  2
27,"Node 27", 190.00, 0.00, 18.00, 0.00, 0.00,  0,  1
28,"Node 28", 193.00, 0.00, 15.00, 0.00, 0.00,  0,  2
29,"Node 29", 191.00, 0.00, 16.00, 1.00, 0.00,  0,  2
30,"Node 30", 192.00, 0.00, 16.00, 0.00, 0.00,  0,  2
31,"Node 31", 189.00, 0.00, 18.00, 1.00, 0.00,  0,  1
32,"Node 32", 180.00, 0.00, 28.00, 0.00, 0.00,  0,  2
