Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 48.00, 0.00, 4.00, 13443.00, 0.00, 0.00,  0,  1
2,"Node 2", 49.00, 0.00, 3.00, 733.00, 0.00, 0.00,  0,  2
3,"Node 3", 48.00, 0.00, 4.00, 5812.00, 0.00, 0.00,  0,  2
4,"Node 4", 51.00, 0.00, 1.00, 4004.00, 0.00, 0.00,  0,  2
5,"Node 5", 48.00, 0.00, 4.00, 249.00, 0.00, 0.00,  0,  2
6,"Node 6", 46.00, 0.00, 6.00, 2525.00, 0.00, 0.00,  0,  2
7,"Node 7", 50.00, 0.00, 2.00, 2617.00, 0.00, 0.00,  0,  2
8,"Node 8", 48.00, 0.00, 4.00, 3094.00, 0.00, 0.00,  0,  2
9,"Node 9", 40.00, 0.00, 12.00, 2158.00, 0.00, 0.00,  0,  1
10,"Node 10", 49.00, 0.00, 3.00, 85.00, 0.00, 0.00,  0,  2
11,"Node 11", 51.00, 0.00, 1.00, 160.00, 0.00, 0.00,  0,  2
12,"Node 12", 48.00, 0.00, 4.00, 256.00, 0.00, 0.00,  0,  2
13,"Node 13", 46.00, 0.00, 6.00, 92.00, 0.00, 0.00,  0,  2
14,"Node 14", 49.00, 0.00, 3.00, 355.00, 0.00, 0.00,  0,  1
15,"Node 15", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
16,"Node 16", 48.00, 0.00, 4.00, 36.00, 0.00, 0.00,  0,  1
17,"Node 17", 51.00, 0.00, 1.00, 27.00, 0.00, 0.00,  0,  2
18,"Node 18", 0.00, 0.00, 0.00, 536.00, 0.00, 0.00,  0,  0
19,"Node 19", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
20,"Node 20", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
21,"Node 21", 47.00, 0.00, 5.00, 2689.00, 0.00, 0.00,  0,  1
22,"Node 22", 50.00, 0.00, 2.00, 107.00, 0.00, 0.00,  0,  2
23,"Node 23", 50.00, 0.00, 2.00, 71.00, 0.00, 0.00,  0,  2
24,"Node 24", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
25,"Node 25", 48.00, 0.00, 4.00, 518.00, 0.00, 0.00,  0,  2
26,"Node 26", 49.00, 0.00, 3.00, 21.00, 0.00, 0.00,  0,  2
27,"Node 27", 50.00, 0.00, 2.00, 131.00, 0.00, 0.00,  0,  1
28,"Node 28", 48.00, 0.00, 4.00, 121.00, 0.00, 0.00,  0,  1
29,"Node 29", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 48.00, 0.00, 4.00, 2.00, 0.00, 0.00,  0,  2
31,"Node 31", 49.00, 0.00, 3.00, 21.00, 0.00, 0.00,  0,  2
32,"Node 32", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
33,"Node 33", 44.00, 0.00, 8.00, 2551.00, 0.00, 0.00,  0,  1
34,"Node 34", 47.00, 0.00, 5.00, 19.00, 0.00, 0.00,  0,  2
35,"Node 35", 46.00, 0.00, 6.00, 17.00, 0.00, 0.00,  0,  2
36,"Node 36", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
37,"Node 37", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
38,"Node 38", 49.00, 0.00, 3.00, 67.00, 0.00, 0.00,  0,  2
39,"Node 39", 51.00, 0.00, 1.00, 89.00, 0.00, 0.00,  0,  2
40,"Node 40", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
41,"Node 41", 51.00, 0.00, 1.00, 22.00, 0.00, 0.00,  0,  1
42,"Node 42", 47.00, 0.00, 5.00, 380.00, 0.00, 0.00,  0,  1
43,"Node 43", 45.00, 0.00, 7.00, 14.00, 0.00, 0.00,  0,  2
44,"Node 44", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
45,"Node 45", 48.00, 0.00, 4.00, 39.00, 0.00, 0.00,  0,  2
46,"Node 46", 47.00, 0.00, 5.00, 16.00, 0.00, 0.00,  0,  1
47,"Node 47", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
48,"Node 48", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
49,"Node 49", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  1
50,"Node 50", 49.00, 0.00, 3.00, 257.00, 0.00, 0.00,  0,  1
51,"Node 51", 46.00, 0.00, 6.00, 5.00, 0.00, 0.00,  0,  2
52,"Node 52", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  2
53,"Node 53", 50.00, 0.00, 2.00, 154.00, 0.00, 0.00,  0,  2
54,"Node 54", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
55,"Node 55", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  2
56,"Node 56", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
57,"Node 57", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  1
58,"Node 58", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  2
59,"Node 59", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
60,"Node 60", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  2
61,"Node 61", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
62,"Node 62", 48.00, 0.00, 4.00, 3.00, 0.00, 0.00,  0,  2
63,"Node 63", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
64,"Node 64", 47.00, 0.00, 5.00, 22.00, 0.00, 0.00,  0,  1
65,"Node 65", 48.00, 0.00, 4.00, 16.00, 0.00, 0.00,  0,  2
66,"Node 66", 50.00, 0.00, 2.00, 50.00, 0.00, 0.00,  0,  2
67,"Node 67", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
68,"Node 68", 47.00, 0.00, 5.00, 76.00, 0.00, 0.00,  0,  2
69,"Node 69", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
70,"Node 70", 50.00, 0.00, 2.00, 12.00, 0.00, 0.00,  0,  1
71,"Node 71", 49.00, 0.00, 3.00, 7.00, 0.00, 0.00,  0,  2
72,"Node 72", 48.00, 0.00, 4.00, 1.00, 0.00, 0.00,  0,  2
73,"Node 73", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
74,"Node 74", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
75,"Node 75", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
76,"Node 76", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
77,"Node 77", 49.00, 0.00, 3.00, 1.00, 0.00, 0.00,  0,  2
78,"Node 78", 38.00, 0.00, 14.00, 16.00, 0.00, 0.00,  0,  1
79,"Node 79", 49.00, 0.00, 3.00, 16.00, 0.00, 0.00,  0,  2
80,"Node 80", 48.00, 0.00, 4.00, 9.00, 0.00, 0.00,  0,  1
81,"Node 81", 46.00, 0.00, 6.00, 208.00, 0.00, 0.00,  0,  2
82,"Node 82", 48.00, 0.00, 4.00, 12.00, 0.00, 0.00,  0,  2
83,"Node 83", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
84,"Node 84", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  1
85,"Node 85", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
86,"Node 86", 50.00, 0.00, 2.00, 11.00, 0.00, 0.00,  0,  2
87,"Node 87", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  1
88,"Node 88", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
89,"Node 89", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  1
90,"Node 90", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
91,"Node 91", 42.00, 0.00, 10.00, 12.00, 0.00, 0.00,  0,  1
92,"Node 92", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
93,"Node 93", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
94,"Node 94", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  1
95,"Node 95", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  2
96,"Node 96", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
97,"Node 97", 52.00, 0.00, 0.00, 1.00, 0.00, 0.00,  0,  2
98,"Node 98", 48.00, 0.00, 4.00, 20.00, 0.00, 0.00,  0,  2
99,"Node 99", 49.00, 0.00, 3.00, 21.00, 0.00, 0.00,  0,  2
100,"Node 100", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
