Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 197.00, 0.00, 11.00, 0.00, 0.00,  2
2,"Node 2", 200.00, 0.00, 8.00, 0.00, 0.00,  2
3,"Node 3", 194.00, 0.00, 14.00, 0.00, 0.00,  2
4,"Node 4", 186.00, 0.00, 22.00, 0.00, 0.00,  2
5,"Node 5", 195.00, 0.00, 13.00, 0.00, 0.00,  1
6,"Node 6", 203.00, 0.00, 5.00, 0.00, 0.00,  2
7,"Node 7", 177.00, 0.00, 31.00, 0.00, 0.00,  1
8,"Node 8", 203.00, 0.00, 5.00, 0.00, 0.00,  2
9,"Node 9", 0.00, 0.00, 0.00, 0.00, 0.00,  0
10,"Node 10", 183.00, 0.00, 25.00, 0.00, 0.00,  2
11,"Node 11", 193.00, 0.00, 15.00, 0.00, 0.00,  2
12,"Node 12", 202.00, 0.00, 6.00, 0.00, 0.00,  2
13,"Node 13", 192.00, 0.00, 16.00, 0.00, 0.00,  2
14,"Node 14", 199.00, 0.00, 9.00, 0.00, 0.00,  2
15,"Node 15", 182.00, 0.00, 26.00, 0.00, 0.00,  2
16,"Node 16", 183.00, 0.00, 25.00, 0.00, 0.00,  1
17,"Node 17", 176.00, 11.00, 21.00, 0.00, 0.00,  2
18,"Node 18", 195.00, 0.00, 13.00, 0.00, 0.00,  2
19,"Node 19", 167.00, 0.00, 41.00, 0.00, 0.00,  1
20,"Node 20", 192.00, 0.00, 16.00, 0.00, 0.00,  2
21,"Node 21", 201.00, 0.00, 7.00, 0.00, 0.00,  2
22,"Node 22", 196.00, 0.00, 12.00, 0.00, 0.00,  2
23,"Node 23", 197.00, 1.00, 10.00, 0.00, 0.00,  2
24,"Node 24", 189.00, 0.00, 19.00, 0.00, 0.00,  2
25,"Node 25", 164.00, 0.00, 44.00, 0.00, 0.00,  1
26,"Node 26", 196.00, 0.00, 12.00, 0.00, 0.00,  2
27,"Node 27", 170.00, 0.00, 38.00, 0.00, 0.00,  1
28,"Node 28", 199.00, 0.00, 9.00, 0.00, 0.00,  1
29,"Node 29", 195.00, 0.00, 13.00, 0.00, 0.00,  1
30,"Node 30", 194.00, 0.00, 14.00, 0.00, 0.00,  2
31,"Node 31", 150.00, 6.00, 52.00, 0.00, 0.00,  1
32,"Node 32", 188.00, 4.00, 16.00, 0.00, 0.00,  2
33,"Node 33", 199.00, 0.00, 9.00, 0.00, 0.00,  2
34,"Node 34", 191.00, 0.00, 17.00, 0.00, 0.00,  2
35,"Node 35", 176.00, 11.00, 21.00, 0.00, 0.00,  1
36,"Node 36", 161.00, 0.00, 47.00, 0.00, 0.00,  1
37,"Node 37", 186.00, 0.00, 22.00, 0.00, 0.00,  2
38,"Node 38", 177.00, 8.00, 23.00, 0.00, 0.00,  2
