Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  2
2,"Node 2", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
3,"Node 3", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
4,"Node 4", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
5,"Node 5", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
6,"Node 6", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
7,"Node 7", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
8,"Node 8", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
9,"Node 9", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
10,"Node 10", 13.00, 0.00, 39.00, 0.00, 0.00,  0,  1
11,"Node 11", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
12,"Node 12", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
13,"Node 13", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
14,"Node 14", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
15,"Node 15", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
16,"Node 16", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
17,"Node 17", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  1
18,"Node 18", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
19,"Node 19", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
20,"Node 20", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
21,"Node 21", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  2
22,"Node 22", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
23,"Node 23", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
24,"Node 24", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
25,"Node 25", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  1
26,"Node 26", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
27,"Node 27", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
28,"Node 28", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
29,"Node 29", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
30,"Node 30", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
31,"Node 31", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  1
32,"Node 32", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
33,"Node 33", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
34,"Node 34", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
35,"Node 35", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
36,"Node 36", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
37,"Node 37", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
38,"Node 38", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
39,"Node 39", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
40,"Node 40", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
41,"Node 41", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
42,"Node 42", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
43,"Node 43", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
44,"Node 44", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
45,"Node 45", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
46,"Node 46", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  2
47,"Node 47", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
48,"Node 48", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
49,"Node 49", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
50,"Node 50", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
51,"Node 51", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
52,"Node 52", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
53,"Node 53", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
54,"Node 54", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
55,"Node 55", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
56,"Node 56", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
57,"Node 57", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
58,"Node 58", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
59,"Node 59", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
60,"Node 60", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
61,"Node 61", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
62,"Node 62", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
63,"Node 63", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
64,"Node 64", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
65,"Node 65", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
66,"Node 66", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
67,"Node 67", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
68,"Node 68", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
69,"Node 69", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  1
70,"Node 70", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  1
71,"Node 71", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  1
72,"Node 72", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
73,"Node 73", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
74,"Node 74", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  2
75,"Node 75", 5.00, 0.00, 47.00, 0.00, 0.00,  0,  2
76,"Node 76", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
77,"Node 77", 8.00, 0.00, 44.00, 0.00, 0.00,  0,  1
78,"Node 78", 10.00, 0.00, 42.00, 0.00, 0.00,  0,  1
79,"Node 79", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
80,"Node 80", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
81,"Node 81", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
82,"Node 82", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  1
83,"Node 83", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
84,"Node 84", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
85,"Node 85", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
86,"Node 86", 16.00, 0.00, 36.00, 0.00, 0.00,  0,  1
87,"Node 87", 11.00, 0.00, 41.00, 0.00, 0.00,  0,  1
88,"Node 88", 47.00, 0.00, 5.00, 0.00, 0.00,  0,  1
89,"Node 89", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
90,"Node 90", 9.00, 0.00, 43.00, 0.00, 0.00,  0,  1
91,"Node 91", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
92,"Node 92", 12.00, 0.00, 40.00, 0.00, 0.00,  0,  1
93,"Node 93", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
94,"Node 94", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
95,"Node 95", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  1
96,"Node 96", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
97,"Node 97", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
98,"Node 98", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
99,"Node 99", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  1
100,"Node 100", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
