Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  2
2,"Node 2", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  1
3,"Node 3", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
4,"Node 4", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
5,"Node 5", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
6,"Node 6", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  1
7,"Node 7", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  1
8,"Node 8", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  1
9,"Node 9", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  1
10,"Node 10", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  1
11,"Node 11", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  1
12,"Node 12", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  1
13,"Node 13", 50.00, 0.00, 2.00, 0.00, 0.00,  0,  1
14,"Node 14", 34.00, 0.00, 18.00, 0.00, 0.00,  0,  1
15,"Node 15", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
16,"Node 16", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
17,"Node 17", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
18,"Node 18", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
19,"Node 19", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  1
20,"Node 20", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
21,"Node 21", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
22,"Node 22", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  1
23,"Node 23", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
24,"Node 24", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
25,"Node 25", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
26,"Node 26", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  1
27,"Node 27", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
28,"Node 28", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  1
29,"Node 29", 43.00, 0.00, 9.00, 0.00, 0.00,  0,  1
30,"Node 30", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
31,"Node 31", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
32,"Node 32", 37.00, 0.00, 15.00, 0.00, 0.00,  0,  1
33,"Node 33", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
34,"Node 34", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  1
35,"Node 35", 39.00, 0.00, 13.00, 0.00, 0.00,  0,  1
36,"Node 36", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
37,"Node 37", 44.00, 0.00, 8.00, 0.00, 0.00,  0,  1
38,"Node 38", 52.00, 0.00, 0.00, 0.00, 0.00,  0,  1
39,"Node 39", 40.00, 0.00, 12.00, 0.00, 0.00,  0,  1
40,"Node 40", 46.00, 0.00, 6.00, 0.00, 0.00,  0,  1
41,"Node 41", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  1
42,"Node 42", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  1
43,"Node 43", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  2
44,"Node 44", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
45,"Node 45", 42.00, 0.00, 10.00, 0.00, 0.00,  0,  1
46,"Node 46", 49.00, 0.00, 3.00, 0.00, 0.00,  0,  1
47,"Node 47", 48.00, 0.00, 4.00, 0.00, 0.00,  0,  1
48,"Node 48", 45.00, 0.00, 7.00, 0.00, 0.00,  0,  1
49,"Node 49", 41.00, 0.00, 11.00, 0.00, 0.00,  0,  1
