Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 26.00, 1.00, 25.00, 0.00, 0.00,  2
2,"Node 2", 26.00, 0.00, 26.00, 0.00, 0.00,  1
3,"Node 3", 0.00, 0.00, 0.00, 0.00, 0.00,  0
4,"Node 4", 24.00, 3.00, 25.00, 0.00, 0.00,  2
5,"Node 5", 23.00, 0.00, 29.00, 0.00, 0.00,  2
6,"Node 6", 23.00, 2.00, 27.00, 0.00, 0.00,  2
7,"Node 7", 18.00, 0.00, 34.00, 0.00, 0.00,  1
8,"Node 8", 14.00, 1.00, 37.00, 0.00, 0.00,  1
9,"Node 9", 21.00, 6.00, 25.00, 0.00, 0.00,  1
10,"Node 10", 19.00, 6.00, 27.00, 0.00, 0.00,  1
11,"Node 11", 23.00, 2.00, 27.00, 0.00, 0.00,  2
12,"Node 12", 16.00, 3.00, 33.00, 0.00, 0.00,  2
13,"Node 13", 24.00, 12.00, 16.00, 0.00, 0.00,  2
14,"Node 14", 18.00, 3.00, 31.00, 0.00, 0.00,  2
15,"Node 15", 18.00, 5.00, 29.00, 0.00, 0.00,  2
16,"Node 16", 24.00, 4.00, 24.00, 0.00, 0.00,  2
17,"Node 17", 8.00, 0.00, 44.00, 0.00, 0.00,  2
18,"Node 18", 21.00, 11.00, 20.00, 0.00, 0.00,  2
19,"Node 19", 21.00, 3.00, 28.00, 0.00, 0.00,  1
20,"Node 20", 24.00, 13.00, 15.00, 0.00, 0.00,  2
21,"Node 21", 16.00, 8.00, 28.00, 0.00, 0.00,  2
22,"Node 22", 21.00, 3.00, 28.00, 0.00, 0.00,  2
23,"Node 23", 20.00, 13.00, 19.00, 0.00, 0.00,  2
24,"Node 24", 15.00, 27.00, 10.00, 0.00, 0.00,  1
25,"Node 25", 17.00, 4.00, 31.00, 0.00, 0.00,  2
26,"Node 26", 17.00, 17.00, 18.00, 0.00, 0.00,  2
27,"Node 27", 17.00, 3.00, 32.00, 0.00, 0.00,  2
28,"Node 28", 16.00, 15.00, 21.00, 0.00, 0.00,  2
29,"Node 29", 21.00, 2.00, 29.00, 0.00, 0.00,  2
30,"Node 30", 17.00, 18.00, 17.00, 0.00, 0.00,  2
31,"Node 31", 17.00, 9.00, 26.00, 0.00, 0.00,  2
32,"Node 32", 14.00, 1.00, 37.00, 0.00, 0.00,  2
33,"Node 33", 19.00, 25.00, 8.00, 0.00, 0.00,  1
34,"Node 34", 28.00, 3.00, 21.00, 0.00, 0.00,  2
35,"Node 35", 19.00, 5.00, 28.00, 0.00, 0.00,  2
36,"Node 36", 21.00, 11.00, 20.00, 0.00, 0.00,  1
37,"Node 37", 21.00, 4.00, 27.00, 0.00, 0.00,  2
38,"Node 38", 13.00, 30.00, 9.00, 0.00, 0.00,  2
39,"Node 39", 18.00, 1.00, 33.00, 0.00, 0.00,  2
40,"Node 40", 18.00, 4.00, 30.00, 0.00, 0.00,  1
41,"Node 41", 18.00, 6.00, 28.00, 0.00, 0.00,  2
42,"Node 42", 21.00, 2.00, 29.00, 0.00, 0.00,  2
43,"Node 43", 23.00, 11.00, 18.00, 0.00, 0.00,  1
44,"Node 44", 19.00, 4.00, 29.00, 0.00, 0.00,  1
45,"Node 45", 14.00, 4.00, 34.00, 0.00, 0.00,  1
46,"Node 46", 15.00, 15.00, 22.00, 0.00, 0.00,  2
47,"Node 47", 24.00, 5.00, 23.00, 0.00, 0.00,  2
48,"Node 48", 0.00, 0.00, 0.00, 0.00, 0.00,  0
49,"Node 49", 21.00, 3.00, 28.00, 0.00, 0.00,  2
50,"Node 50", 13.00, 37.00, 2.00, 0.00, 0.00,  1
51,"Node 51", 21.00, 1.00, 30.00, 0.00, 0.00,  2
52,"Node 52", 17.00, 30.00, 5.00, 0.00, 0.00,  1
53,"Node 53", 0.00, 0.00, 0.00, 0.00, 0.00,  0
54,"Node 54", 17.00, 6.00, 29.00, 0.00, 0.00,  2
55,"Node 55", 20.00, 0.00, 32.00, 0.00, 0.00,  2
56,"Node 56", 22.00, 12.00, 18.00, 0.00, 0.00,  2
57,"Node 57", 18.00, 2.00, 32.00, 0.00, 0.00,  2
58,"Node 58", 12.00, 33.00, 7.00, 0.00, 0.00,  2
59,"Node 59", 19.00, 5.00, 28.00, 0.00, 0.00,  2
60,"Node 60", 23.00, 12.00, 17.00, 0.00, 0.00,  1
61,"Node 61", 27.00, 3.00, 22.00, 0.00, 0.00,  2
62,"Node 62", 24.00, 3.00, 25.00, 0.00, 0.00,  2
63,"Node 63", 19.00, 6.00, 27.00, 0.00, 0.00,  2
64,"Node 64", 2.00, 49.00, 1.00, 0.00, 0.00,  2
65,"Node 65", 19.00, 27.00, 6.00, 0.00, 0.00,  1
66,"Node 66", 15.00, 6.00, 31.00, 0.00, 0.00,  2
67,"Node 67", 14.00, 16.00, 22.00, 0.00, 0.00,  1
68,"Node 68", 0.00, 0.00, 0.00, 0.00, 0.00,  0
69,"Node 69", 16.00, 2.00, 34.00, 0.00, 0.00,  2
70,"Node 70", 24.00, 7.00, 21.00, 0.00, 0.00,  2
71,"Node 71", 20.00, 23.00, 9.00, 0.00, 0.00,  2
72,"Node 72", 24.00, 5.00, 23.00, 0.00, 0.00,  2
73,"Node 73", 9.00, 33.00, 10.00, 0.00, 0.00,  2
74,"Node 74", 14.00, 3.00, 35.00, 0.00, 0.00,  2
75,"Node 75", 24.00, 9.00, 19.00, 0.00, 0.00,  1
76,"Node 76", 0.00, 0.00, 0.00, 0.00, 0.00,  0
77,"Node 77", 23.00, 1.00, 28.00, 0.00, 0.00,  1
78,"Node 78", 11.00, 7.00, 34.00, 0.00, 0.00,  2
79,"Node 79", 19.00, 6.00, 27.00, 0.00, 0.00,  2
80,"Node 80", 22.00, 3.00, 27.00, 0.00, 0.00,  2
81,"Node 81", 19.00, 3.00, 30.00, 0.00, 0.00,  1
82,"Node 82", 27.00, 5.00, 20.00, 0.00, 0.00,  2
