Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 46.00, 0.00, 6.00, 2487.00, 0.00, 0.00,  0,  2
2,"Node 2", 47.00, 0.00, 5.00, 124.00, 0.00, 0.00,  0,  2
3,"Node 3", 45.00, 0.00, 7.00, 1578.00, 0.00, 0.00,  0,  2
4,"Node 4", 44.00, 0.00, 8.00, 875.00, 0.00, 0.00,  0,  1
5,"Node 5", 34.00, 0.00, 18.00, 413.00, 0.00, 0.00,  0,  1
6,"Node 6", 45.00, 0.00, 7.00, 38.00, 0.00, 0.00,  0,  2
7,"Node 7", 50.00, 0.00, 2.00, 340.00, 0.00, 0.00,  0,  2
8,"Node 8", 33.00, 0.00, 19.00, 931.00, 0.00, 0.00,  0,  1
9,"Node 9", 47.00, 0.00, 5.00, 16.00, 0.00, 0.00,  0,  2
10,"Node 10", 40.00, 0.00, 12.00, 8.00, 0.00, 0.00,  0,  2
11,"Node 11", 46.00, 0.00, 6.00, 3.00, 0.00, 0.00,  0,  2
12,"Node 12", 37.00, 0.00, 15.00, 79.00, 0.00, 0.00,  0,  1
13,"Node 13", 37.00, 0.00, 15.00, 5.00, 0.00, 0.00,  0,  2
14,"Node 14", 45.00, 0.00, 7.00, 0.00, 0.00, 0.00,  0,  2
15,"Node 15", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  2
16,"Node 16", 46.00, 0.00, 6.00, 5.00, 0.00, 0.00,  0,  2
17,"Node 17", 43.00, 0.00, 9.00, 1.00, 0.00, 0.00,  0,  1
18,"Node 18", 46.00, 0.00, 6.00, 38.00, 0.00, 0.00,  0,  2
19,"Node 19", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  2
21,"Node 21", 40.00, 0.00, 12.00, 218.00, 0.00, 0.00,  0,  1
22,"Node 22", 47.00, 0.00, 5.00, 84.00, 0.00, 0.00,  0,  1
23,"Node 23", 44.00, 0.00, 8.00, 17.00, 0.00, 0.00,  0,  2
24,"Node 24", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
25,"Node 25", 43.00, 0.00, 9.00, 17.00, 0.00, 0.00,  0,  2
26,"Node 26", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  2
27,"Node 27", 38.00, 0.00, 14.00, 23.00, 0.00, 0.00,  0,  1
28,"Node 28", 40.00, 0.00, 12.00, 60.00, 0.00, 0.00,  0,  1
29,"Node 29", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  2
30,"Node 30", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  2
31,"Node 31", 39.00, 0.00, 13.00, 4.00, 0.00, 0.00,  0,  1
32,"Node 32", 45.00, 0.00, 7.00, 3.00, 0.00, 0.00,  0,  2
33,"Node 33", 44.00, 0.00, 8.00, 0.00, 0.00, 0.00,  0,  2
34,"Node 34", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  2
35,"Node 35", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  2
36,"Node 36", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  2
37,"Node 37", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  2
38,"Node 38", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  2
39,"Node 39", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  1
40,"Node 40", 41.00, 0.00, 11.00, 0.00, 0.00, 0.00,  0,  2
41,"Node 41", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  2
42,"Node 42", 35.00, 0.00, 17.00, 9.00, 0.00, 0.00,  0,  1
43,"Node 43", 42.00, 0.00, 10.00, 0.00, 0.00, 0.00,  0,  2
44,"Node 44", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
45,"Node 45", 36.00, 0.00, 16.00, 1.00, 0.00, 0.00,  0,  2
46,"Node 46", 41.00, 0.00, 11.00, 0.00, 0.00, 0.00,  0,  2
