Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 43.00, 0.00, 9.00, 0.00, 0.00,  2
2,"Node 2", 47.00, 0.00, 5.00, 0.00, 0.00,  1
3,"Node 3", 0.00, 0.00, 0.00, 0.00, 0.00,  0
4,"Node 4", 48.00, 0.00, 4.00, 0.00, 0.00,  2
5,"Node 5", 37.00, 0.00, 15.00, 0.00, 0.00,  1
6,"Node 6", 43.00, 0.00, 9.00, 0.00, 0.00,  2
7,"Node 7", 32.00, 0.00, 20.00, 0.00, 0.00,  1
8,"Node 8", 46.00, 0.00, 6.00, 0.00, 0.00,  2
9,"Node 9", 44.00, 0.00, 8.00, 0.00, 0.00,  2
10,"Node 10", 45.00, 0.00, 7.00, 0.00, 0.00,  2
11,"Node 11", 45.00, 0.00, 7.00, 0.00, 0.00,  2
12,"Node 12", 46.00, 0.00, 6.00, 0.00, 0.00,  2
13,"Node 13", 45.00, 0.00, 7.00, 0.00, 0.00,  2
14,"Node 14", 47.00, 0.00, 5.00, 0.00, 0.00,  2
15,"Node 15", 41.00, 0.00, 11.00, 0.00, 0.00,  2
16,"Node 16", 41.00, 0.00, 11.00, 0.00, 0.00,  2
17,"Node 17", 45.00, 1.00, 6.00, 0.00, 0.00,  2
18,"Node 18", 0.00, 0.00, 0.00, 0.00, 0.00,  0
19,"Node 19", 41.00, 0.00, 11.00, 0.00, 0.00,  1
20,"Node 20", 42.00, 0.00, 10.00, 0.00, 0.00,  2
21,"Node 21", 49.00, 0.00, 3.00, 0.00, 0.00,  2
22,"Node 22", 48.00, 0.00, 4.00, 0.00, 0.00,  2
23,"Node 23", 44.00, 1.00, 7.00, 0.00, 0.00,  1
24,"Node 24", 45.00, 0.00, 7.00, 0.00, 0.00,  2
25,"Node 25", 44.00, 0.00, 8.00, 0.00, 0.00,  2
26,"Node 26", 48.00, 0.00, 4.00, 0.00, 0.00,  2
27,"Node 27", 48.00, 0.00, 4.00, 0.00, 0.00,  2
28,"Node 28", 43.00, 0.00, 9.00, 0.00, 0.00,  2
29,"Node 29", 46.00, 0.00, 6.00, 0.00, 0.00,  2
30,"Node 30", 45.00, 0.00, 7.00, 0.00, 0.00,  2
31,"Node 31", 44.00, 1.00, 7.00, 0.00, 0.00,  2
32,"Node 32", 41.00, 2.00, 9.00, 0.00, 0.00,  2
33,"Node 33", 44.00, 0.00, 8.00, 0.00, 0.00,  2
34,"Node 34", 48.00, 0.00, 4.00, 0.00, 0.00,  2
35,"Node 35", 45.00, 1.00, 6.00, 0.00, 0.00,  2
36,"Node 36", 40.00, 0.00, 12.00, 0.00, 0.00,  2
37,"Node 37", 46.00, 0.00, 6.00, 0.00, 0.00,  2
38,"Node 38", 44.00, 2.00, 6.00, 0.00, 0.00,  2
39,"Node 39", 45.00, 0.00, 7.00, 0.00, 0.00,  2
40,"Node 40", 41.00, 0.00, 11.00, 0.00, 0.00,  2
41,"Node 41", 45.00, 0.00, 7.00, 0.00, 0.00,  2
42,"Node 42", 40.00, 0.00, 12.00, 0.00, 0.00,  2
43,"Node 43", 39.00, 3.00, 10.00, 0.00, 0.00,  2
44,"Node 44", 42.00, 1.00, 9.00, 0.00, 0.00,  2
45,"Node 45", 41.00, 1.00, 10.00, 0.00, 0.00,  2
46,"Node 46", 41.00, 0.00, 11.00, 0.00, 0.00,  2
47,"Node 47", 43.00, 0.00, 9.00, 0.00, 0.00,  2
48,"Node 48", 43.00, 0.00, 9.00, 0.00, 0.00,  2
49,"Node 49", 45.00, 0.00, 7.00, 0.00, 0.00,  2
50,"Node 50", 41.00, 2.00, 9.00, 0.00, 0.00,  1
51,"Node 51", 42.00, 1.00, 9.00, 0.00, 0.00,  1
52,"Node 52", 44.00, 0.00, 8.00, 0.00, 0.00,  2
53,"Node 53", 45.00, 0.00, 7.00, 0.00, 0.00,  2
54,"Node 54", 36.00, 0.00, 16.00, 0.00, 0.00,  2
55,"Node 55", 32.00, 1.00, 19.00, 0.00, 0.00,  1
56,"Node 56", 0.00, 0.00, 0.00, 0.00, 0.00,  0
57,"Node 57", 43.00, 0.00, 9.00, 0.00, 0.00,  1
58,"Node 58", 35.00, 6.00, 11.00, 0.00, 0.00,  2
59,"Node 59", 31.00, 6.00, 15.00, 0.00, 0.00,  2
60,"Node 60", 46.00, 0.00, 6.00, 0.00, 0.00,  2
61,"Node 61", 46.00, 0.00, 6.00, 0.00, 0.00,  1
62,"Node 62", 42.00, 0.00, 10.00, 0.00, 0.00,  2
63,"Node 63", 47.00, 0.00, 5.00, 0.00, 0.00,  2
64,"Node 64", 46.00, 0.00, 6.00, 0.00, 0.00,  2
65,"Node 65", 24.00, 1.00, 27.00, 0.00, 0.00,  1
66,"Node 66", 47.00, 0.00, 5.00, 0.00, 0.00,  1
67,"Node 67", 37.00, 10.00, 5.00, 0.00, 0.00,  2
68,"Node 68", 49.00, 0.00, 3.00, 0.00, 0.00,  2
69,"Node 69", 38.00, 0.00, 14.00, 0.00, 0.00,  1
70,"Node 70", 43.00, 1.00, 8.00, 0.00, 0.00,  2
71,"Node 71", 42.00, 7.00, 3.00, 0.00, 0.00,  2
72,"Node 72", 47.00, 0.00, 5.00, 0.00, 0.00,  2
73,"Node 73", 44.00, 0.00, 8.00, 0.00, 0.00,  2
74,"Node 74", 48.00, 1.00, 3.00, 0.00, 0.00,  2
75,"Node 75", 0.00, 0.00, 0.00, 0.00, 0.00,  0
76,"Node 76", 34.00, 0.00, 18.00, 0.00, 0.00,  1
77,"Node 77", 47.00, 0.00, 5.00, 0.00, 0.00,  2
78,"Node 78", 43.00, 3.00, 6.00, 0.00, 0.00,  2
79,"Node 79", 0.00, 0.00, 0.00, 0.00, 0.00,  0
80,"Node 80", 42.00, 4.00, 6.00, 0.00, 0.00,  1
81,"Node 81", 42.00, 1.00, 9.00, 0.00, 0.00,  2
82,"Node 82", 46.00, 1.00, 5.00, 0.00, 0.00,  2
83,"Node 83", 31.00, 1.00, 20.00, 0.00, 0.00,  1
84,"Node 84", 40.00, 3.00, 9.00, 0.00, 0.00,  2
85,"Node 85", 40.00, 0.00, 12.00, 0.00, 0.00,  1
86,"Node 86", 38.00, 0.00, 14.00, 0.00, 0.00,  2
87,"Node 87", 45.00, 0.00, 7.00, 0.00, 0.00,  2
88,"Node 88", 29.00, 5.00, 18.00, 0.00, 0.00,  1
89,"Node 89", 43.00, 0.00, 9.00, 0.00, 0.00,  1
90,"Node 90", 44.00, 0.00, 8.00, 0.00, 0.00,  1
91,"Node 91", 43.00, 3.00, 6.00, 0.00, 0.00,  2
92,"Node 92", 36.00, 9.00, 7.00, 0.00, 0.00,  2
93,"Node 93", 39.00, 2.00, 11.00, 0.00, 0.00,  2
94,"Node 94", 24.00, 2.00, 26.00, 0.00, 0.00,  1
95,"Node 95", 43.00, 0.00, 9.00, 0.00, 0.00,  1
96,"Node 96", 41.00, 6.00, 5.00, 0.00, 0.00,  2
97,"Node 97", 37.00, 7.00, 8.00, 0.00, 0.00,  1
98,"Node 98", 30.00, 3.00, 19.00, 0.00, 0.00,  1
99,"Node 99", 29.00, 9.00, 14.00, 0.00, 0.00,  2
100,"Node 100", 35.00, 1.00, 16.00, 0.00, 0.00,  2
