Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 47.00, 0.00, 5.00, 955.00, 0.00, 0.00,  0,  1
2,"Node 2", 43.00, 0.00, 9.00, 2247.00, 0.00, 0.00,  0,  2
3,"Node 3", 48.00, 0.00, 4.00, 1342.00, 0.00, 0.00,  0,  1
4,"Node 4", 50.00, 0.00, 2.00, 188.00, 0.00, 0.00,  0,  2
5,"Node 5", 49.00, 0.00, 3.00, 886.00, 0.00, 0.00,  0,  1
6,"Node 6", 49.00, 0.00, 3.00, 391.00, 0.00, 0.00,  0,  1
7,"Node 7", 48.00, 0.00, 4.00, 1450.00, 0.00, 0.00,  0,  1
8,"Node 8", 50.00, 0.00, 2.00, 1482.00, 0.00, 0.00,  0,  1
9,"Node 9", 50.00, 0.00, 2.00, 315.00, 0.00, 0.00,  0,  1
10,"Node 10", 49.00, 0.00, 3.00, 1060.00, 0.00, 0.00,  0,  1
11,"Node 11", 47.00, 0.00, 5.00, 480.00, 0.00, 0.00,  0,  1
12,"Node 12", 49.00, 0.00, 3.00, 1155.00, 0.00, 0.00,  0,  1
13,"Node 13", 50.00, 0.00, 2.00, 936.00, 0.00, 0.00,  0,  1
14,"Node 14", 52.00, 0.00, 0.00, 146.00, 0.00, 0.00,  0,  1
15,"Node 15", 50.00, 0.00, 2.00, 574.00, 0.00, 0.00,  0,  1
16,"Node 16", 49.00, 0.00, 3.00, 634.00, 0.00, 0.00,  0,  1
17,"Node 17", 51.00, 0.00, 1.00, 406.00, 0.00, 0.00,  0,  1
18,"Node 18", 50.00, 0.00, 2.00, 845.00, 0.00, 0.00,  0,  1
19,"Node 19", 47.00, 0.00, 5.00, 422.00, 0.00, 0.00,  0,  1
20,"Node 20", 51.00, 0.00, 1.00, 750.00, 0.00, 0.00,  0,  1
21,"Node 21", 49.00, 0.00, 3.00, 333.00, 0.00, 0.00,  0,  1
22,"Node 22", 51.00, 0.00, 1.00, 562.00, 0.00, 0.00,  0,  1
23,"Node 23", 0.00, 0.00, 0.00, 24.00, 0.00, 0.00,  0,  0
24,"Node 24", 48.00, 0.00, 4.00, 746.00, 0.00, 0.00,  0,  1
25,"Node 25", 48.00, 0.00, 4.00, 246.00, 0.00, 0.00,  0,  1
26,"Node 26", 47.00, 0.00, 5.00, 849.00, 0.00, 0.00,  0,  1
27,"Node 27", 49.00, 0.00, 3.00, 379.00, 0.00, 0.00,  0,  1
28,"Node 28", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 45.00, 0.00, 7.00, 203.00, 0.00, 0.00,  0,  1
30,"Node 30", 50.00, 0.00, 2.00, 40.00, 0.00, 0.00,  0,  1
31,"Node 31", 46.00, 0.00, 6.00, 288.00, 0.00, 0.00,  0,  1
32,"Node 32", 51.00, 0.00, 1.00, 133.00, 0.00, 0.00,  0,  1
33,"Node 33", 50.00, 0.00, 2.00, 5.00, 0.00, 0.00,  0,  1
34,"Node 34", 47.00, 0.00, 5.00, 419.00, 0.00, 0.00,  0,  1
35,"Node 35", 49.00, 0.00, 3.00, 308.00, 0.00, 0.00,  0,  1
36,"Node 36", 48.00, 0.00, 4.00, 156.00, 0.00, 0.00,  0,  1
37,"Node 37", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  2
38,"Node 38", 49.00, 0.00, 3.00, 273.00, 0.00, 0.00,  0,  1
39,"Node 39", 48.00, 0.00, 4.00, 668.00, 0.00, 0.00,  0,  1
40,"Node 40", 50.00, 0.00, 2.00, 195.00, 0.00, 0.00,  0,  1
41,"Node 41", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  1
42,"Node 42", 0.00, 0.00, 0.00, 6.00, 0.00, 0.00,  0,  0
43,"Node 43", 49.00, 0.00, 3.00, 11.00, 0.00, 0.00,  0,  1
44,"Node 44", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
45,"Node 45", 49.00, 0.00, 3.00, 31.00, 0.00, 0.00,  0,  1
46,"Node 46", 50.00, 0.00, 2.00, 67.00, 0.00, 0.00,  0,  1
47,"Node 47", 49.00, 0.00, 3.00, 168.00, 0.00, 0.00,  0,  1
48,"Node 48", 51.00, 0.00, 1.00, 27.00, 0.00, 0.00,  0,  1
49,"Node 49", 50.00, 0.00, 2.00, 46.00, 0.00, 0.00,  0,  1
50,"Node 50", 49.00, 0.00, 3.00, 0.00, 0.00, 0.00,  0,  2
