Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 51.00, 0.00, 1.00, 230.00, 0.00, 0.00,  0,  2
2,"Node 2", 49.00, 0.00, 3.00, 13.00, 0.00, 0.00,  0,  2
3,"Node 3", 49.00, 0.00, 3.00, 178.00, 0.00, 0.00,  0,  2
4,"Node 4", 49.00, 0.00, 3.00, 86.00, 0.00, 0.00,  0,  2
5,"Node 5", 46.00, 0.00, 6.00, 42.00, 0.00, 0.00,  0,  2
6,"Node 6", 48.00, 0.00, 4.00, 7.00, 0.00, 0.00,  0,  2
7,"Node 7", 48.00, 0.00, 4.00, 69.00, 0.00, 0.00,  0,  2
8,"Node 8", 45.00, 0.00, 7.00, 50.00, 0.00, 0.00,  0,  2
9,"Node 9", 48.00, 0.00, 4.00, 1.00, 0.00, 0.00,  0,  2
10,"Node 10", 49.00, 0.00, 3.00, 1.00, 0.00, 0.00,  0,  2
11,"Node 11", 49.00, 0.00, 3.00, 2.00, 0.00, 0.00,  0,  2
12,"Node 12", 49.00, 0.00, 3.00, 1.00, 0.00, 0.00,  0,  2
13,"Node 13", 44.00, 0.00, 8.00, 3.00, 0.00, 0.00,  0,  2
14,"Node 14", 48.00, 0.00, 4.00, 12.00, 0.00, 0.00,  0,  2
15,"Node 15", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
16,"Node 16", 48.00, 0.00, 4.00, 3.00, 0.00, 0.00,  0,  2
17,"Node 17", 47.00, 0.00, 5.00, 0.00, 0.00, 0.00,  0,  2
18,"Node 18", 48.00, 0.00, 4.00, 12.00, 0.00, 0.00,  0,  2
19,"Node 19", 48.00, 0.00, 4.00, 0.00, 0.00, 0.00,  0,  2
20,"Node 20", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
21,"Node 21", 49.00, 0.00, 3.00, 2.00, 0.00, 0.00,  0,  2
22,"Node 22", 50.00, 0.00, 2.00, 0.00, 0.00, 0.00,  0,  2
23,"Node 23", 51.00, 0.00, 1.00, 1.00, 0.00, 0.00,  0,  2
24,"Node 24", 46.00, 0.00, 6.00, 0.00, 0.00, 0.00,  0,  2
