Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 43.00, 0.00, 8.00, 0.00, 1.00,  2
2,"Node 2", 43.00, 0.00, 8.00, 0.00, 1.00,  2
3,"Node 3", 39.00, 0.00, 12.00, 0.00, 1.00,  2
4,"Node 4", 0.00, 0.00, 0.00, 0.00, 0.00,  0
5,"Node 5", 47.00, 0.00, 4.00, 0.00, 1.00,  2
6,"Node 6", 42.00, 0.00, 9.00, 0.00, 1.00,  2
7,"Node 7", 36.00, 0.00, 15.00, 0.00, 1.00,  2
8,"Node 8", 43.00, 0.00, 8.00, 0.00, 1.00,  2
9,"Node 9", 42.00, 0.00, 9.00, 0.00, 1.00,  2
10,"Node 10", 0.00, 0.00, 0.00, 0.00, 0.00,  0
11,"Node 11", 46.00, 0.00, 5.00, 0.00, 1.00,  2
12,"Node 12", 26.00, 0.00, 25.00, 0.00, 1.00,  1
13,"Node 13", 36.00, 0.00, 15.00, 0.00, 1.00,  2
14,"Node 14", 44.00, 0.00, 6.00, 0.00, 2.00,  2
15,"Node 15", 37.00, 0.00, 14.00, 0.00, 1.00,  2
16,"Node 16", 42.00, 0.00, 8.00, 0.00, 2.00,  2
17,"Node 17", 40.00, 0.00, 11.00, 0.00, 1.00,  2
18,"Node 18", 39.00, 0.00, 11.00, 0.00, 2.00,  2
19,"Node 19", 40.00, 0.00, 11.00, 0.00, 1.00,  2
20,"Node 20", 40.00, 0.00, 11.00, 0.00, 1.00,  2
21,"Node 21", 40.00, 0.00, 11.00, 0.00, 1.00,  2
22,"Node 22", 45.00, 0.00, 6.00, 0.00, 1.00,  2
23,"Node 23", 42.00, 0.00, 9.00, 0.00, 1.00,  2
24,"Node 24", 42.00, 0.00, 9.00, 0.00, 1.00,  2
25,"Node 25", 36.00, 0.00, 14.00, 0.00, 2.00,  2
26,"Node 26", 28.00, 0.00, 5.00, 0.00, 19.00,  1
27,"Node 27", 0.00, 0.00, 0.00, 0.00, 0.00,  0
28,"Node 28", 42.00, 0.00, 8.00, 0.00, 2.00,  2
29,"Node 29", 47.00, 0.00, 4.00, 0.00, 1.00,  2
30,"Node 30", 46.00, 0.00, 3.00, 0.00, 3.00,  2
31,"Node 31", 34.00, 4.00, 13.00, 0.00, 1.00,  2
32,"Node 32", 42.00, 0.00, 9.00, 0.00, 1.00,  2
33,"Node 33", 34.00, 0.00, 17.00, 0.00, 1.00,  2
34,"Node 34", 20.00, 0.00, 31.00, 0.00, 1.00,  1
35,"Node 35", 31.00, 0.00, 20.00, 0.00, 1.00,  2
36,"Node 36", 41.00, 0.00, 10.00, 0.00, 1.00,  2
37,"Node 37", 41.00, 0.00, 10.00, 0.00, 1.00,  2
38,"Node 38", 25.00, 0.00, 26.00, 0.00, 1.00,  1
39,"Node 39", 39.00, 0.00, 12.00, 0.00, 1.00,  2
40,"Node 40", 40.00, 0.00, 10.00, 0.00, 2.00,  2
41,"Node 41", 47.00, 0.00, 4.00, 0.00, 1.00,  2
42,"Node 42", 40.00, 0.00, 11.00, 0.00, 1.00,  2
43,"Node 43", 27.00, 4.00, 14.00, 0.00, 7.00,  1
44,"Node 44", 42.00, 1.00, 8.00, 0.00, 1.00,  2
45,"Node 45", 28.00, 0.00, 6.00, 0.00, 18.00,  1
46,"Node 46", 33.00, 0.00, 17.00, 0.00, 2.00,  2
47,"Node 47", 44.00, 0.00, 6.00, 0.00, 2.00,  2
48,"Node 48", 28.00, 0.00, 10.00, 0.00, 14.00,  1
49,"Node 49", 0.00, 0.00, 0.00, 0.00, 0.00,  0
50,"Node 50", 41.00, 2.00, 7.00, 0.00, 2.00,  2
51,"Node 51", 0.00, 0.00, 0.00, 0.00, 0.00,  0
52,"Node 52", 28.00, 0.00, 3.00, 0.00, 21.00,  1
53,"Node 53", 43.00, 1.00, 7.00, 0.00, 1.00,  2
54,"Node 54", 31.00, 3.00, 17.00, 0.00, 1.00,  2
55,"Node 55", 40.00, 0.00, 11.00, 0.00, 1.00,  2
56,"Node 56", 44.00, 0.00, 6.00, 0.00, 2.00,  2
57,"Node 57", 44.00, 1.00, 5.00, 0.00, 2.00,  2
58,"Node 58", 19.00, 10.00, 22.00, 0.00, 1.00,  1
59,"Node 59", 36.00, 8.00, 7.00, 0.00, 1.00,  2
60,"Node 60", 38.00, 0.00, 13.00, 0.00, 1.00,  2
61,"Node 61", 28.00, 0.00, 8.00, 0.00, 16.00,  1
62,"Node 62", 28.00, 0.00, 16.00, 0.00, 8.00,  1
63,"Node 63", 28.00, 0.00, 8.00, 0.00, 16.00,  1
64,"Node 64", 28.00, 0.00, 8.00, 0.00, 16.00,  1
65,"Node 65", 34.00, 2.00, 15.00, 0.00, 1.00,  2
66,"Node 66", 27.00, 0.00, 19.00, 0.00, 6.00,  1
67,"Node 67", 25.00, 12.00, 14.00, 0.00, 1.00,  2
68,"Node 68", 45.00, 0.00, 6.00, 0.00, 1.00,  2
69,"Node 69", 28.00, 0.00, 5.00, 0.00, 19.00,  1
70,"Node 70", 40.00, 0.00, 11.00, 0.00, 1.00,  2
71,"Node 71", 23.00, 11.00, 11.00, 0.00, 7.00,  1
72,"Node 72", 45.00, 0.00, 6.00, 0.00, 1.00,  2
73,"Node 73", 20.00, 0.00, 31.00, 0.00, 1.00,  1
74,"Node 74", 28.00, 0.00, 7.00, 0.00, 17.00,  1
75,"Node 75", 41.00, 0.00, 9.00, 0.00, 2.00,  2
76,"Node 76", 41.00, 0.00, 10.00, 0.00, 1.00,  2
77,"Node 77", 25.00, 2.00, 24.00, 0.00, 1.00,  2
78,"Node 78", 32.00, 9.00, 10.00, 0.00, 1.00,  2
79,"Node 79", 40.00, 1.00, 10.00, 0.00, 1.00,  2
80,"Node 80", 24.00, 5.00, 19.00, 0.00, 4.00,  1
81,"Node 81", 32.00, 1.00, 18.00, 0.00, 1.00,  2
82,"Node 82", 28.00, 0.00, 10.00, 0.00, 14.00,  1
83,"Node 83", 38.00, 2.00, 11.00, 0.00, 1.00,  2
84,"Node 84", 28.00, 3.00, 9.00, 0.00, 12.00,  1
85,"Node 85", 41.00, 0.00, 10.00, 0.00, 1.00,  2
86,"Node 86", 38.00, 0.00, 13.00, 0.00, 1.00,  2
87,"Node 87", 43.00, 0.00, 8.00, 0.00, 1.00,  2
88,"Node 88", 42.00, 2.00, 7.00, 0.00, 1.00,  2
89,"Node 89", 41.00, 0.00, 10.00, 0.00, 1.00,  2
90,"Node 90", 40.00, 0.00, 11.00, 0.00, 1.00,  2
91,"Node 91", 24.00, 6.00, 21.00, 0.00, 1.00,  1
92,"Node 92", 30.00, 5.00, 16.00, 0.00, 1.00,  2
93,"Node 93", 33.00, 2.00, 16.00, 0.00, 1.00,  2
94,"Node 94", 27.00, 0.00, 11.00, 0.00, 14.00,  1
95,"Node 95", 45.00, 0.00, 6.00, 0.00, 1.00,  2
96,"Node 96", 41.00, 0.00, 8.00, 0.00, 3.00,  2
97,"Node 97", 21.00, 4.00, 25.00, 0.00, 2.00,  1
98,"Node 98", 35.00, 5.00, 11.00, 0.00, 1.00,  2
99,"Node 99", 27.00, 9.00, 15.00, 0.00, 1.00,  2
100,"Node 100", 34.00, 1.00, 16.00, 0.00, 1.00,  2
