Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 44.00, 0.00, 8.00, 0.00, 0.00,  2
2,"Node 2", 46.00, 0.00, 6.00, 0.00, 0.00,  1
3,"Node 3", 41.00, 0.00, 11.00, 0.00, 0.00,  1
4,"Node 4", 38.00, 0.00, 14.00, 0.00, 0.00,  1
5,"Node 5", 47.00, 0.00, 5.00, 0.00, 0.00,  2
6,"Node 6", 46.00, 0.00, 6.00, 0.00, 0.00,  2
7,"Node 7", 43.00, 0.00, 9.00, 0.00, 0.00,  2
8,"Node 8", 46.00, 0.00, 6.00, 0.00, 0.00,  2
9,"Node 9", 41.00, 0.00, 11.00, 0.00, 0.00,  1
10,"Node 10", 46.00, 0.00, 6.00, 0.00, 0.00,  2
11,"Node 11", 36.00, 0.00, 16.00, 0.00, 0.00,  1
12,"Node 12", 46.00, 0.00, 6.00, 0.00, 0.00,  2
13,"Node 13", 40.00, 0.00, 12.00, 0.00, 0.00,  2
14,"Node 14", 44.00, 0.00, 8.00, 0.00, 0.00,  1
15,"Node 15", 40.00, 0.00, 12.00, 0.00, 0.00,  2
16,"Node 16", 44.00, 0.00, 8.00, 0.00, 0.00,  2
17,"Node 17", 39.00, 2.00, 11.00, 0.00, 0.00,  2
18,"Node 18", 0.00, 0.00, 0.00, 0.00, 0.00,  0
19,"Node 19", 45.00, 0.00, 7.00, 0.00, 0.00,  1
20,"Node 20", 44.00, 0.00, 8.00, 0.00, 0.00,  2
21,"Node 21", 47.00, 0.00, 5.00, 0.00, 0.00,  1
22,"Node 22", 43.00, 0.00, 9.00, 0.00, 0.00,  1
23,"Node 23", 45.00, 1.00, 6.00, 0.00, 0.00,  2
24,"Node 24", 47.00, 0.00, 5.00, 0.00, 0.00,  2
25,"Node 25", 48.00, 0.00, 4.00, 0.00, 0.00,  2
26,"Node 26", 42.00, 0.00, 10.00, 0.00, 0.00,  2
27,"Node 27", 45.00, 0.00, 7.00, 0.00, 0.00,  2
28,"Node 28", 39.00, 0.00, 13.00, 0.00, 0.00,  2
29,"Node 29", 40.00, 0.00, 12.00, 0.00, 0.00,  2
30,"Node 30", 45.00, 0.00, 7.00, 0.00, 0.00,  2
31,"Node 31", 43.00, 1.00, 8.00, 0.00, 0.00,  2
32,"Node 32", 40.00, 2.00, 10.00, 0.00, 0.00,  2
33,"Node 33", 47.00, 0.00, 5.00, 0.00, 0.00,  2
34,"Node 34", 46.00, 0.00, 6.00, 0.00, 0.00,  2
35,"Node 35", 0.00, 0.00, 0.00, 0.00, 0.00,  0
36,"Node 36", 42.00, 0.00, 10.00, 0.00, 0.00,  2
37,"Node 37", 48.00, 0.00, 4.00, 0.00, 0.00,  1
38,"Node 38", 45.00, 1.00, 6.00, 0.00, 0.00,  2
39,"Node 39", 0.00, 0.00, 0.00, 0.00, 0.00,  0
40,"Node 40", 42.00, 0.00, 10.00, 0.00, 0.00,  2
41,"Node 41", 47.00, 0.00, 5.00, 0.00, 0.00,  2
42,"Node 42", 43.00, 0.00, 9.00, 0.00, 0.00,  2
43,"Node 43", 44.00, 1.00, 7.00, 0.00, 0.00,  1
44,"Node 44", 42.00, 1.00, 9.00, 0.00, 0.00,  2
45,"Node 45", 42.00, 1.00, 9.00, 0.00, 0.00,  1
46,"Node 46", 41.00, 0.00, 11.00, 0.00, 0.00,  2
47,"Node 47", 46.00, 0.00, 6.00, 0.00, 0.00,  2
48,"Node 48", 34.00, 0.00, 18.00, 0.00, 0.00,  2
49,"Node 49", 45.00, 0.00, 7.00, 0.00, 0.00,  1
50,"Node 50", 34.00, 5.00, 13.00, 0.00, 0.00,  2
51,"Node 51", 40.00, 1.00, 11.00, 0.00, 0.00,  2
52,"Node 52", 44.00, 0.00, 8.00, 0.00, 0.00,  2
53,"Node 53", 44.00, 0.00, 8.00, 0.00, 0.00,  2
54,"Node 54", 34.00, 2.00, 16.00, 0.00, 0.00,  2
55,"Node 55", 43.00, 0.00, 9.00, 0.00, 0.00,  2
