Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 35.00, 0.00, 17.00, 1087.00, 0.00, 0.00,  0,  2
2,"Node 2", 37.00, 0.00, 15.00, 12.00, 0.00, 0.00,  0,  2
3,"Node 3", 27.00, 0.00, 25.00, 911.00, 0.00, 0.00,  0,  1
4,"Node 4", 38.00, 0.00, 14.00, 690.00, 0.00, 0.00,  0,  1
5,"Node 5", 30.00, 0.00, 22.00, 200.00, 0.00, 0.00,  0,  1
6,"Node 6", 42.00, 0.00, 10.00, 21.00, 0.00, 0.00,  0,  2
7,"Node 7", 37.00, 0.00, 15.00, 357.00, 0.00, 0.00,  0,  2
8,"Node 8", 34.00, 0.00, 18.00, 114.00, 0.00, 0.00,  0,  2
9,"Node 9", 29.00, 0.00, 23.00, 2.00, 0.00, 0.00,  0,  2
10,"Node 10", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  2
11,"Node 11", 35.00, 0.00, 17.00, 5.00, 0.00, 0.00,  0,  1
12,"Node 12", 32.00, 0.00, 20.00, 13.00, 0.00, 0.00,  0,  1
13,"Node 13", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 35.00, 0.00, 17.00, 36.00, 0.00, 0.00,  0,  1
15,"Node 15", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 40.00, 0.00, 12.00, 0.00, 0.00, 0.00,  0,  2
17,"Node 17", 33.00, 0.00, 19.00, 3.00, 0.00, 0.00,  0,  2
18,"Node 18", 0.00, 0.00, 0.00, 131.00, 0.00, 0.00,  0,  0
19,"Node 19", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 37.00, 0.00, 15.00, 0.00, 0.00, 0.00,  0,  2
22,"Node 22", 39.00, 0.00, 13.00, 0.00, 0.00, 0.00,  0,  2
23,"Node 23", 36.00, 0.00, 16.00, 4.00, 0.00, 0.00,  0,  1
24,"Node 24", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  2
25,"Node 25", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  2
26,"Node 26", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  2
27,"Node 27", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  2
29,"Node 29", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  2
31,"Node 31", 36.00, 0.00, 16.00, 0.00, 0.00, 0.00,  0,  2
32,"Node 32", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  2
33,"Node 33", 29.00, 0.00, 23.00, 82.00, 0.00, 0.00,  0,  1
34,"Node 34", 0.00, 0.00, 0.00, 1.00, 0.00, 0.00,  0,  0
35,"Node 35", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  2
36,"Node 36", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  2
37,"Node 37", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 35.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  2
39,"Node 39", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
40,"Node 40", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  2
41,"Node 41", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  2
42,"Node 42", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
43,"Node 43", 31.00, 0.00, 21.00, 1.00, 0.00, 0.00,  0,  1
44,"Node 44", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  2
45,"Node 45", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  2
46,"Node 46", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  2
47,"Node 47", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
48,"Node 48", 29.00, 0.00, 23.00, 3.00, 0.00, 0.00,  0,  1
49,"Node 49", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
50,"Node 50", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  1
51,"Node 51", 31.00, 0.00, 21.00, 0.00, 0.00, 0.00,  0,  1
