Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 20.00, 0.00, 32.00, 2001.00, 0.00, 0.00,  0,  1
2,"Node 2", 35.00, 0.00, 17.00, 8.00, 0.00, 0.00,  0,  2
3,"Node 3", 19.00, 0.00, 33.00, 1130.00, 0.00, 0.00,  0,  1
4,"Node 4", 20.00, 0.00, 32.00, 887.00, 0.00, 0.00,  0,  1
5,"Node 5", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  2
6,"Node 6", 26.00, 0.00, 26.00, 204.00, 0.00, 0.00,  0,  1
7,"Node 7", 0.00, 0.00, 0.00, 390.00, 0.00, 0.00,  0,  0
8,"Node 8", 20.00, 0.00, 32.00, 317.00, 0.00, 0.00,  0,  1
9,"Node 9", 33.00, 0.00, 19.00, 1.00, 0.00, 0.00,  0,  2
10,"Node 10", 20.00, 0.00, 32.00, 1.00, 0.00, 0.00,  0,  1
11,"Node 11", 23.00, 0.00, 29.00, 3.00, 0.00, 0.00,  0,  1
12,"Node 12", 21.00, 0.00, 31.00, 5.00, 0.00, 0.00,  0,  2
13,"Node 13", 23.00, 0.00, 29.00, 2.00, 0.00, 0.00,  0,  1
14,"Node 14", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  2
15,"Node 15", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
17,"Node 17", 32.00, 0.00, 20.00, 2.00, 0.00, 0.00,  0,  1
18,"Node 18", 29.00, 0.00, 23.00, 14.00, 0.00, 0.00,  0,  2
19,"Node 19", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  1
21,"Node 21", 22.00, 0.00, 30.00, 137.00, 0.00, 0.00,  0,  1
22,"Node 22", 17.00, 0.00, 35.00, 71.00, 0.00, 0.00,  0,  1
23,"Node 23", 32.00, 0.00, 20.00, 1.00, 0.00, 0.00,  0,  1
24,"Node 24", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
25,"Node 25", 22.00, 0.00, 30.00, 130.00, 0.00, 0.00,  0,  1
26,"Node 26", 32.00, 0.00, 20.00, 4.00, 0.00, 0.00,  0,  1
27,"Node 27", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  2
30,"Node 30", 19.00, 0.00, 33.00, 1.00, 0.00, 0.00,  0,  1
31,"Node 31", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  2
32,"Node 32", 24.00, 0.00, 28.00, 2.00, 0.00, 0.00,  0,  1
33,"Node 33", 35.00, 0.00, 17.00, 4.00, 0.00, 0.00,  0,  2
34,"Node 34", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
35,"Node 35", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 10.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  2
39,"Node 39", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
40,"Node 40", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
41,"Node 41", 18.00, 0.00, 34.00, 3.00, 0.00, 0.00,  0,  1
42,"Node 42", 18.00, 0.00, 34.00, 1.00, 0.00, 0.00,  0,  2
43,"Node 43", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
44,"Node 44", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
45,"Node 45", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
46,"Node 46", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
47,"Node 47", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  2
48,"Node 48", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
49,"Node 49", 17.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
50,"Node 50", 21.00, 0.00, 31.00, 7.00, 0.00, 0.00,  0,  2
51,"Node 51", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  1
52,"Node 52", 26.00, 0.00, 26.00, 0.00, 0.00, 0.00,  0,  1
53,"Node 53", 24.00, 0.00, 28.00, 6.00, 0.00, 0.00,  0,  1
54,"Node 54", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  2
55,"Node 55", 18.00, 0.00, 34.00, 0.00, 0.00, 0.00,  0,  1
56,"Node 56", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  2
57,"Node 57", 34.00, 0.00, 18.00, 0.00, 0.00, 0.00,  0,  1
58,"Node 58", 51.00, 0.00, 1.00, 0.00, 0.00, 0.00,  0,  1
59,"Node 59", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  2
60,"Node 60", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
61,"Node 61", 11.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
62,"Node 62", 27.00, 0.00, 25.00, 0.00, 0.00, 0.00,  0,  2
63,"Node 63", 16.00, 0.00, 36.00, 1.00, 0.00, 0.00,  0,  1
64,"Node 64", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
65,"Node 65", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  1
66,"Node 66", 24.00, 0.00, 28.00, 0.00, 0.00, 0.00,  0,  1
67,"Node 67", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
68,"Node 68", 23.00, 0.00, 29.00, 1.00, 0.00, 0.00,  0,  1
69,"Node 69", 15.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
70,"Node 70", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  2
71,"Node 71", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  1
72,"Node 72", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
73,"Node 73", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
74,"Node 74", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  2
75,"Node 75", 29.00, 0.00, 23.00, 0.00, 0.00, 0.00,  0,  1
76,"Node 76", 8.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  2
77,"Node 77", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
78,"Node 78", 32.00, 0.00, 20.00, 0.00, 0.00, 0.00,  0,  2
79,"Node 79", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
80,"Node 80", 28.00, 0.00, 24.00, 0.00, 0.00, 0.00,  0,  1
81,"Node 81", 25.00, 0.00, 27.00, 49.00, 0.00, 0.00,  0,  1
82,"Node 82", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
83,"Node 83", 21.00, 0.00, 31.00, 1.00, 0.00, 0.00,  0,  1
84,"Node 84", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  2
85,"Node 85", 12.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
86,"Node 86", 23.00, 0.00, 29.00, 0.00, 0.00, 0.00,  0,  1
87,"Node 87", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
88,"Node 88", 25.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
89,"Node 89", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  2
90,"Node 90", 14.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
91,"Node 91", 33.00, 0.00, 19.00, 0.00, 0.00, 0.00,  0,  1
92,"Node 92", 16.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
93,"Node 93", 27.00, 0.00, 25.00, 1.00, 0.00, 0.00,  0,  1
94,"Node 94", 21.00, 0.00, 31.00, 0.00, 0.00, 0.00,  0,  1
95,"Node 95", 19.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
96,"Node 96", 30.00, 0.00, 22.00, 0.00, 0.00, 0.00,  0,  1
97,"Node 97", 38.00, 0.00, 14.00, 0.00, 0.00, 0.00,  0,  1
98,"Node 98", 22.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  2
99,"Node 99", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
100,"Node 100", 20.00, 0.00, 32.00, 0.00, 0.00, 0.00,  0,  1
