Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 29.00, 0.00, 23.00, 0.00, 0.00,  2
2,"Node 2", 16.00, 0.00, 36.00, 0.00, 0.00,  2
3,"Node 3", 31.00, 0.00, 21.00, 0.00, 0.00,  2
4,"Node 4", 36.00, 0.00, 16.00, 0.00, 0.00,  1
5,"Node 5", 30.00, 0.00, 22.00, 0.00, 0.00,  2
6,"Node 6", 25.00, 0.00, 27.00, 0.00, 0.00,  2
7,"Node 7", 0.00, 0.00, 0.00, 0.00, 0.00,  0
8,"Node 8", 21.00, 0.00, 31.00, 0.00, 0.00,  2
9,"Node 9", 33.00, 0.00, 19.00, 0.00, 0.00,  2
10,"Node 10", 0.00, 0.00, 0.00, 0.00, 0.00,  0
11,"Node 11", 14.00, 0.00, 38.00, 0.00, 0.00,  2
12,"Node 12", 28.00, 0.00, 24.00, 0.00, 0.00,  1
13,"Node 13", 21.00, 0.00, 31.00, 0.00, 0.00,  2
14,"Node 14", 20.00, 0.00, 32.00, 0.00, 0.00,  1
15,"Node 15", 23.00, 0.00, 29.00, 0.00, 0.00,  2
16,"Node 16", 23.00, 0.00, 29.00, 0.00, 0.00,  2
17,"Node 17", 20.00, 0.00, 32.00, 0.00, 0.00,  1
18,"Node 18", 32.00, 0.00, 20.00, 0.00, 0.00,  2
19,"Node 19", 21.00, 0.00, 31.00, 0.00, 0.00,  1
20,"Node 20", 27.00, 0.00, 25.00, 0.00, 0.00,  1
21,"Node 21", 27.00, 0.00, 25.00, 0.00, 0.00,  2
22,"Node 22", 30.00, 0.00, 22.00, 0.00, 0.00,  2
23,"Node 23", 29.00, 0.00, 23.00, 0.00, 0.00,  1
24,"Node 24", 29.00, 0.00, 23.00, 0.00, 0.00,  2
25,"Node 25", 22.00, 0.00, 30.00, 0.00, 0.00,  2
26,"Node 26", 21.00, 0.00, 31.00, 0.00, 0.00,  1
27,"Node 27", 24.00, 0.00, 28.00, 0.00, 0.00,  1
28,"Node 28", 22.00, 0.00, 30.00, 0.00, 0.00,  1
29,"Node 29", 31.00, 0.00, 21.00, 0.00, 0.00,  2
30,"Node 30", 22.00, 0.00, 30.00, 0.00, 0.00,  2
31,"Node 31", 30.00, 0.00, 22.00, 0.00, 0.00,  2
32,"Node 32", 15.00, 0.00, 37.00, 0.00, 0.00,  2
33,"Node 33", 23.00, 0.00, 29.00, 0.00, 0.00,  1
34,"Node 34", 28.00, 0.00, 24.00, 0.00, 0.00,  2
35,"Node 35", 28.00, 0.00, 24.00, 0.00, 0.00,  2
36,"Node 36", 0.00, 0.00, 0.00, 0.00, 0.00,  0
37,"Node 37", 26.00, 0.00, 26.00, 0.00, 0.00,  1
38,"Node 38", 29.00, 0.00, 23.00, 0.00, 0.00,  2
39,"Node 39", 22.00, 0.00, 30.00, 0.00, 0.00,  2
40,"Node 40", 27.00, 0.00, 25.00, 0.00, 0.00,  2
41,"Node 41", 31.00, 0.00, 21.00, 0.00, 0.00,  2
42,"Node 42", 20.00, 0.00, 32.00, 0.00, 0.00,  2
43,"Node 43", 29.00, 0.00, 23.00, 0.00, 0.00,  2
44,"Node 44", 27.00, 0.00, 25.00, 0.00, 0.00,  2
45,"Node 45", 20.00, 0.00, 32.00, 0.00, 0.00,  2
46,"Node 46", 22.00, 0.00, 30.00, 0.00, 0.00,  2
47,"Node 47", 26.00, 0.00, 26.00, 0.00, 0.00,  2
48,"Node 48", 21.00, 0.00, 31.00, 0.00, 0.00,  2
49,"Node 49", 28.00, 0.00, 24.00, 0.00, 0.00,  2
50,"Node 50", 32.00, 0.00, 20.00, 0.00, 0.00,  2
51,"Node 51", 31.00, 0.00, 21.00, 0.00, 0.00,  2
52,"Node 52", 18.00, 0.00, 34.00, 0.00, 0.00,  2
53,"Node 53", 36.00, 0.00, 16.00, 0.00, 0.00,  2
54,"Node 54", 25.00, 0.00, 27.00, 0.00, 0.00,  1
55,"Node 55", 23.00, 0.00, 29.00, 0.00, 0.00,  2
56,"Node 56", 30.00, 0.00, 22.00, 0.00, 0.00,  2
57,"Node 57", 19.00, 0.00, 33.00, 0.00, 0.00,  1
58,"Node 58", 28.00, 0.00, 24.00, 0.00, 0.00,  2
59,"Node 59", 30.00, 0.00, 22.00, 0.00, 0.00,  2
60,"Node 60", 30.00, 0.00, 22.00, 0.00, 0.00,  2
61,"Node 61", 32.00, 0.00, 20.00, 0.00, 0.00,  2
62,"Node 62", 28.00, 0.00, 24.00, 0.00, 0.00,  1
63,"Node 63", 32.00, 0.00, 20.00, 0.00, 0.00,  2
64,"Node 64", 28.00, 0.00, 24.00, 0.00, 0.00,  2
65,"Node 65", 25.00, 0.00, 27.00, 0.00, 0.00,  2
66,"Node 66", 20.00, 0.00, 32.00, 0.00, 0.00,  2
67,"Node 67", 31.00, 0.00, 21.00, 0.00, 0.00,  2
68,"Node 68", 21.00, 0.00, 31.00, 0.00, 0.00,  2
69,"Node 69", 25.00, 0.00, 27.00, 0.00, 0.00,  1
70,"Node 70", 24.00, 0.00, 28.00, 0.00, 0.00,  2
71,"Node 71", 0.00, 0.00, 0.00, 0.00, 0.00,  0
72,"Node 72", 32.00, 0.00, 20.00, 0.00, 0.00,  2
73,"Node 73", 32.00, 0.00, 20.00, 0.00, 0.00,  2
74,"Node 74", 20.00, 0.00, 32.00, 0.00, 0.00,  1
75,"Node 75", 0.00, 0.00, 0.00, 0.00, 0.00,  0
76,"Node 76", 32.00, 0.00, 20.00, 0.00, 0.00,  2
77,"Node 77", 31.00, 0.00, 21.00, 0.00, 0.00,  2
78,"Node 78", 21.00, 0.00, 31.00, 0.00, 0.00,  2
79,"Node 79", 23.00, 0.00, 29.00, 0.00, 0.00,  1
80,"Node 80", 22.00, 0.00, 30.00, 0.00, 0.00,  2
81,"Node 81", 23.00, 0.00, 29.00, 0.00, 0.00,  1
82,"Node 82", 32.00, 0.00, 20.00, 0.00, 0.00,  2
83,"Node 83", 30.00, 0.00, 22.00, 0.00, 0.00,  1
84,"Node 84", 18.00, 0.00, 34.00, 0.00, 0.00,  2
85,"Node 85", 23.00, 0.00, 29.00, 0.00, 0.00,  2
86,"Node 86", 28.00, 0.00, 24.00, 0.00, 0.00,  2
87,"Node 87", 25.00, 0.00, 27.00, 0.00, 0.00,  2
88,"Node 88", 33.00, 0.00, 19.00, 0.00, 0.00,  2
89,"Node 89", 29.00, 0.00, 23.00, 0.00, 0.00,  1
90,"Node 90", 30.00, 0.00, 22.00, 0.00, 0.00,  2
91,"Node 91", 29.00, 0.00, 23.00, 0.00, 0.00,  2
92,"Node 92", 31.00, 0.00, 21.00, 0.00, 0.00,  2
93,"Node 93", 18.00, 0.00, 34.00, 0.00, 0.00,  2
94,"Node 94", 32.00, 0.00, 20.00, 0.00, 0.00,  2
95,"Node 95", 26.00, 0.00, 26.00, 0.00, 0.00,  2
96,"Node 96", 28.00, 0.00, 24.00, 0.00, 0.00,  1
97,"Node 97", 27.00, 0.00, 25.00, 0.00, 0.00,  2
98,"Node 98", 35.00, 0.00, 17.00, 0.00, 0.00,  2
99,"Node 99", 18.00, 0.00, 34.00, 0.00, 0.00,  1
100,"Node 100", 34.00, 0.00, 18.00, 0.00, 0.00,  2
101,"Node 101", 24.00, 0.00, 28.00, 0.00, 0.00,  1
