Id,Label,Purchases,PathFail,SufferedLiquidityFail,CausedLiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 15.00, 0.00, 35.00, 959.00, 0.00, 0.00,  0,  1
2,"Node 2", 10.00, 0.00, 39.00, 447.00, 0.00, 0.00,  0,  1
3,"Node 3", 8.00, 0.00, 40.00, 1081.00, 0.00, 0.00,  0,  1
4,"Node 4", 12.00, 0.00, 37.00, 514.00, 0.00, 0.00,  0,  1
5,"Node 5", 11.00, 0.00, 37.00, 269.00, 0.00, 0.00,  0,  1
6,"Node 6", 13.00, 0.00, 39.00, 372.00, 0.00, 0.00,  0,  2
7,"Node 7", 8.00, 0.00, 39.00, 408.00, 0.00, 0.00,  0,  1
8,"Node 8", 6.00, 0.00, 45.00, 8.00, 0.00, 0.00,  0,  1
9,"Node 9", 12.00, 0.00, 35.00, 139.00, 0.00, 0.00,  0,  1
10,"Node 10", 10.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
11,"Node 11", 5.00, 0.00, 40.00, 138.00, 0.00, 0.00,  0,  1
12,"Node 12", 18.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  1
13,"Node 13", 2.00, 0.00, 46.00, 0.00, 0.00, 0.00,  0,  1
14,"Node 14", 4.00, 0.00, 47.00, 0.00, 0.00, 0.00,  0,  1
15,"Node 15", 2.00, 0.00, 49.00, 0.00, 0.00, 0.00,  0,  1
16,"Node 16", 14.00, 0.00, 31.00, 95.00, 0.00, 0.00,  0,  1
17,"Node 17", 14.00, 0.00, 30.00, 0.00, 0.00, 0.00,  0,  2
18,"Node 18", 5.00, 0.00, 44.00, 433.00, 0.00, 0.00,  0,  1
19,"Node 19", 6.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
20,"Node 20", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
21,"Node 21", 13.00, 0.00, 36.00, 238.00, 0.00, 0.00,  0,  1
22,"Node 22", 4.00, 0.00, 44.00, 0.00, 0.00, 0.00,  0,  1
23,"Node 23", 7.00, 0.00, 41.00, 260.00, 0.00, 0.00,  0,  1
24,"Node 24", 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
25,"Node 25", 11.00, 0.00, 33.00, 0.00, 0.00, 0.00,  0,  1
26,"Node 26", 8.00, 0.00, 40.00, 0.00, 0.00, 0.00,  0,  1
27,"Node 27", 13.00, 0.00, 35.00, 0.00, 0.00, 0.00,  0,  1
28,"Node 28", 5.00, 0.00, 42.00, 0.00, 0.00, 0.00,  0,  1
29,"Node 29", 11.00, 0.00, 37.00, 0.00, 0.00, 0.00,  0,  1
30,"Node 30", 7.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
31,"Node 31", 8.00, 0.00, 27.00, 0.00, 0.00, 0.00,  0,  1
32,"Node 32", 6.00, 0.00, 43.00, 35.00, 0.00, 0.00,  0,  1
33,"Node 33", 6.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
34,"Node 34", 5.00, 0.00, 41.00, 0.00, 0.00, 0.00,  0,  1
35,"Node 35", 6.00, 0.00, 36.00, 0.00, 0.00, 0.00,  0,  1
36,"Node 36", 12.00, 0.00, 38.00, 0.00, 0.00, 0.00,  0,  1
37,"Node 37", 2.00, 0.00, 45.00, 0.00, 0.00, 0.00,  0,  1
38,"Node 38", 18.00, 0.00, 17.00, 0.00, 0.00, 0.00,  0,  1
