Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,NoSellerFail,AgentType
1,"Node 1", 33.00, 0.00, 19.00, 0.00, 0.00,  0,  2
2,"Node 2", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  2
3,"Node 3", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
4,"Node 4", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
5,"Node 5", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
6,"Node 6", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
7,"Node 7", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
8,"Node 8", 36.00, 0.00, 16.00, 0.00, 0.00,  0,  1
9,"Node 9", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
10,"Node 10", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  2
11,"Node 11", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
12,"Node 12", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
13,"Node 13", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  1
14,"Node 14", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  2
15,"Node 15", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  2
16,"Node 16", 32.00, 0.00, 20.00, 0.00, 0.00,  0,  1
17,"Node 17", 35.00, 0.00, 17.00, 0.00, 0.00,  0,  2
18,"Node 18", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
19,"Node 19", 18.00, 0.00, 34.00, 0.00, 0.00,  0,  2
20,"Node 20", 0.00, 0.00, 0.00, 0.00, 0.00,  0,  0
21,"Node 21", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
22,"Node 22", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
23,"Node 23", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  1
24,"Node 24", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
25,"Node 25", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
26,"Node 26", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
27,"Node 27", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  2
28,"Node 28", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
29,"Node 29", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
30,"Node 30", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
31,"Node 31", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
32,"Node 32", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  2
33,"Node 33", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
34,"Node 34", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
35,"Node 35", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  2
36,"Node 36", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  2
37,"Node 37", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
38,"Node 38", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  1
39,"Node 39", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  1
40,"Node 40", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  1
41,"Node 41", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
42,"Node 42", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
43,"Node 43", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
44,"Node 44", 22.00, 0.00, 30.00, 0.00, 0.00,  0,  2
45,"Node 45", 31.00, 0.00, 21.00, 0.00, 0.00,  0,  2
46,"Node 46", 23.00, 0.00, 29.00, 0.00, 0.00,  0,  1
47,"Node 47", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
48,"Node 48", 20.00, 0.00, 32.00, 0.00, 0.00,  0,  1
49,"Node 49", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
50,"Node 50", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
51,"Node 51", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
52,"Node 52", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  2
53,"Node 53", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
54,"Node 54", 29.00, 0.00, 23.00, 0.00, 0.00,  0,  2
55,"Node 55", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  1
56,"Node 56", 15.00, 0.00, 37.00, 0.00, 0.00,  0,  2
57,"Node 57", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
58,"Node 58", 30.00, 0.00, 22.00, 0.00, 0.00,  0,  1
59,"Node 59", 38.00, 0.00, 14.00, 0.00, 0.00,  0,  2
60,"Node 60", 24.00, 0.00, 28.00, 0.00, 0.00,  0,  2
61,"Node 61", 25.00, 0.00, 27.00, 0.00, 0.00,  0,  2
62,"Node 62", 14.00, 0.00, 38.00, 0.00, 0.00,  0,  2
63,"Node 63", 19.00, 0.00, 33.00, 0.00, 0.00,  0,  1
64,"Node 64", 28.00, 0.00, 24.00, 0.00, 0.00,  0,  1
65,"Node 65", 17.00, 0.00, 35.00, 0.00, 0.00,  0,  1
66,"Node 66", 21.00, 0.00, 31.00, 0.00, 0.00,  0,  1
67,"Node 67", 26.00, 0.00, 26.00, 0.00, 0.00,  0,  2
68,"Node 68", 27.00, 0.00, 25.00, 0.00, 0.00,  0,  2
