Id,Label,Purchases,PathFail,LiquidityFail,InventoryFail,NoMoneyFail,AgentType
1,"Node 1", 34.00, 6.00, 12.00, 0.00, 0.00,  2
2,"Node 2", 24.00, 7.00, 21.00, 0.00, 0.00,  2
3,"Node 3", 34.00, 3.00, 15.00, 0.00, 0.00,  1
4,"Node 4", 24.00, 20.00, 8.00, 0.00, 0.00,  2
5,"Node 5", 19.00, 11.00, 22.00, 0.00, 0.00,  1
6,"Node 6", 15.00, 27.00, 10.00, 0.00, 0.00,  2
7,"Node 7", 31.00, 10.00, 11.00, 0.00, 0.00,  2
8,"Node 8", 27.00, 11.00, 14.00, 0.00, 0.00,  2
9,"Node 9", 23.00, 16.00, 13.00, 0.00, 0.00,  2
10,"Node 10", 32.00, 10.00, 10.00, 0.00, 0.00,  2
11,"Node 11", 21.00, 16.00, 15.00, 0.00, 0.00,  2
12,"Node 12", 23.00, 14.00, 15.00, 0.00, 0.00,  2
13,"Node 13", 13.00, 38.00, 1.00, 0.00, 0.00,  2
14,"Node 14", 20.00, 17.00, 15.00, 0.00, 0.00,  2
15,"Node 15", 15.00, 30.00, 7.00, 0.00, 0.00,  2
16,"Node 16", 20.00, 21.00, 11.00, 0.00, 0.00,  2
17,"Node 17", 25.00, 11.00, 16.00, 0.00, 0.00,  2
18,"Node 18", 11.00, 37.00, 4.00, 0.00, 0.00,  2
19,"Node 19", 22.00, 10.00, 20.00, 0.00, 0.00,  2
20,"Node 20", 15.00, 23.00, 14.00, 0.00, 0.00,  2
21,"Node 21", 14.00, 31.00, 7.00, 0.00, 0.00,  2
22,"Node 22", 23.00, 18.00, 11.00, 0.00, 0.00,  2
23,"Node 23", 19.00, 30.00, 3.00, 0.00, 0.00,  2
24,"Node 24", 0.00, 0.00, 0.00, 0.00, 0.00,  0
25,"Node 25", 29.00, 15.00, 8.00, 0.00, 0.00,  2
26,"Node 26", 6.00, 40.00, 6.00, 0.00, 0.00,  2
27,"Node 27", 25.00, 12.00, 15.00, 0.00, 0.00,  2
28,"Node 28", 3.00, 45.00, 4.00, 0.00, 0.00,  1
29,"Node 29", 26.00, 17.00, 9.00, 0.00, 0.00,  2
